Dose Aplicada;Data;Quantidade
1ªDose;2021-01-26;11
1ªDose;2021-01-29;1
1ªDose;2021-02-04;1
1ªDose;2021-02-22;1
1ªDose;2021-02-26;30
1ªDose;2021-03-02;10
1ªDose;2021-03-03;22
1ªDose;2021-03-23;14
1ªDose;2021-03-24;108
1ªDose;2021-03-25;173
1ªDose;2021-03-26;150
1ªDose;2021-03-27;197
1ªDose;2021-03-29;107
1ªDose;2021-03-30;58
1ªDose;2021-03-31;11
1ªDose;2021-04-05;27
1ªDose;2021-04-06;49
1ªDose;2021-04-07;31
1ªDose;2021-04-08;24
1ªDose;2021-04-13;55
1ªDose;2021-04-14;160
1ªDose;2021-04-15;204
1ªDose;2021-04-16;178
1ªDose;2021-04-19;73
1ªDose;2021-04-20;113
1ªDose;2021-04-21;1
1ªDose;2021-04-22;82
1ªDose;2021-04-23;23
1ªDose;2021-04-26;87
1ªDose;2021-04-27;67
1ªDose;2021-04-28;120
1ªDose;2021-04-29;92
1ªDose;2021-04-30;59
2ªDose;2021-03-24;1
2ªDose;2021-04-26;23
2ªDose;2021-04-27;41
2ªDose;2021-04-28;30
2ªDose;2021-04-29;10
