Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-25;1
1ªDose;2021-01-27;23
1ªDose;2021-01-28;10
1ªDose;2021-02-01;1
1ªDose;2021-02-03;8
1ªDose;2021-02-04;73
1ªDose;2021-02-05;7
1ªDose;2021-02-08;1
1ªDose;2021-02-09;3
1ªDose;2021-02-11;35
1ªDose;2021-02-12;17
1ªDose;2021-02-15;3
1ªDose;2021-02-23;3
1ªDose;2021-02-24;2
1ªDose;2021-02-25;1
1ªDose;2021-02-26;45
1ªDose;2021-03-01;19
1ªDose;2021-03-03;3
1ªDose;2021-03-04;12
1ªDose;2021-03-05;37
1ªDose;2021-03-08;18
1ªDose;2021-03-09;30
1ªDose;2021-03-11;6
1ªDose;2021-03-12;38
1ªDose;2021-03-15;7
1ªDose;2021-03-16;37
1ªDose;2021-03-17;98
1ªDose;2021-03-18;13
1ªDose;2021-03-19;97
1ªDose;2021-03-20;37
1ªDose;2021-03-21;68
1ªDose;2021-03-22;89
1ªDose;2021-03-23;83
1ªDose;2021-03-24;72
1ªDose;2021-03-25;14
1ªDose;2021-03-26;21
1ªDose;2021-03-29;107
1ªDose;2021-03-30;105
1ªDose;2021-03-31;73
1ªDose;2021-04-01;11
1ªDose;2021-04-03;27
1ªDose;2021-04-05;112
1ªDose;2021-04-06;82
1ªDose;2021-04-07;18
1ªDose;2021-04-09;5
1ªDose;2021-04-10;1
1ªDose;2021-04-11;2
1ªDose;2021-04-12;5
1ªDose;2021-04-13;1
1ªDose;2021-04-15;1
1ªDose;2021-04-16;5
1ªDose;2021-04-20;24
1ªDose;2021-04-21;8
1ªDose;2021-04-22;50
1ªDose;2021-04-23;45
1ªDose;2021-04-26;6
1ªDose;2021-04-27;4
1ªDose;2021-04-28;6
1ªDose;2021-04-29;43
1ªDose;2021-04-30;6
2ªDose;2021-01-27;1
2ªDose;2021-02-16;2
2ªDose;2021-02-17;13
2ªDose;2021-02-18;1
2ªDose;2021-02-22;1
2ªDose;2021-02-23;20
2ªDose;2021-02-24;14
2ªDose;2021-02-26;7
2ªDose;2021-03-02;9
2ªDose;2021-03-03;29
2ªDose;2021-03-04;10
2ªDose;2021-03-08;9
2ªDose;2021-03-10;29
2ªDose;2021-03-12;14
2ªDose;2021-03-13;1
2ªDose;2021-03-14;12
2ªDose;2021-03-16;1
2ªDose;2021-03-19;1
2ªDose;2021-03-22;1
2ªDose;2021-03-24;2
2ªDose;2021-03-25;2
2ªDose;2021-03-26;34
2ªDose;2021-03-29;1
2ªDose;2021-03-31;1
2ªDose;2021-04-03;1
2ªDose;2021-04-05;2
2ªDose;2021-04-08;1
2ªDose;2021-04-09;60
2ªDose;2021-04-12;28
2ªDose;2021-04-14;20
2ªDose;2021-04-15;18
2ªDose;2021-04-16;91
2ªDose;2021-04-19;73
2ªDose;2021-04-20;60
2ªDose;2021-04-21;8
2ªDose;2021-04-22;45
2ªDose;2021-04-23;12
2ªDose;2021-04-26;66
2ªDose;2021-04-27;21
2ªDose;2021-04-28;30
2ªDose;2021-04-29;33
2ªDose;2021-04-30;9
