Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;1
1ªDose;2021-02-15;9
1ªDose;2021-02-26;103
1ªDose;2021-03-01;129
1ªDose;2021-03-02;75
1ªDose;2021-03-03;34
1ªDose;2021-03-08;16
1ªDose;2021-03-18;21
1ªDose;2021-03-19;16
1ªDose;2021-03-22;57
1ªDose;2021-03-23;26
1ªDose;2021-03-24;108
1ªDose;2021-03-25;105
1ªDose;2021-03-26;25
1ªDose;2021-03-29;120
1ªDose;2021-03-30;137
1ªDose;2021-03-31;97
1ªDose;2021-04-01;19
1ªDose;2021-04-10;110
1ªDose;2021-04-12;37
1ªDose;2021-04-13;42
1ªDose;2021-04-19;275
1ªDose;2021-04-20;9
1ªDose;2021-04-24;10
1ªDose;2021-04-29;20
2ªDose;2021-03-03;1
2ªDose;2021-03-31;1
2ªDose;2021-04-16;2
2ªDose;2021-04-19;38
2ªDose;2021-04-20;36
2ªDose;2021-04-21;11
2ªDose;2021-04-22;68
2ªDose;2021-04-29;2
