Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;67
1ªDose;2021-01-21;2
1ªDose;2021-01-22;6
1ªDose;2021-01-25;16
1ªDose;2021-01-26;37
1ªDose;2021-01-27;1
1ªDose;2021-01-29;40
1ªDose;2021-02-01;30
1ªDose;2021-03-02;69
1ªDose;2021-03-03;131
1ªDose;2021-03-04;62
1ªDose;2021-03-05;60
1ªDose;2021-03-11;9
1ªDose;2021-03-12;1
1ªDose;2021-03-19;51
1ªDose;2021-03-23;4
1ªDose;2021-03-24;2
1ªDose;2021-03-25;120
1ªDose;2021-03-26;9
1ªDose;2021-03-29;711
1ªDose;2021-03-30;2
1ªDose;2021-04-19;1
1ªDose;2021-04-20;313
1ªDose;2021-04-21;84
1ªDose;2021-04-22;9
1ªDose;2021-04-23;12
1ªDose;2021-04-27;230
1ªDose;2021-04-28;8
2ªDose;2021-01-20;1
2ªDose;2021-03-04;1
2ªDose;2021-03-05;1
2ªDose;2021-03-11;2
2ªDose;2021-03-15;1
2ªDose;2021-03-29;1
2ªDose;2021-04-20;28
2ªDose;2021-04-23;2
2ªDose;2021-04-27;25
2ªDose;2021-04-28;2
2ªDose;2021-04-29;3
