Dose Aplicada;Data;Quantidade
1ªDose;2021-01-18;2
1ªDose;2021-01-19;5
1ªDose;2021-01-22;12
1ªDose;2021-01-25;6
1ªDose;2021-01-26;8
1ªDose;2021-01-27;9
1ªDose;2021-01-28;19
1ªDose;2021-01-29;12
1ªDose;2021-02-04;11
1ªDose;2021-02-09;25
1ªDose;2021-02-10;23
1ªDose;2021-02-12;9
1ªDose;2021-02-15;9
1ªDose;2021-02-20;1
1ªDose;2021-02-23;2
1ªDose;2021-02-24;18
1ªDose;2021-02-25;10
1ªDose;2021-02-26;9
1ªDose;2021-03-01;4
1ªDose;2021-03-10;2
1ªDose;2021-03-12;1
1ªDose;2021-03-19;69
1ªDose;2021-03-21;1
1ªDose;2021-03-22;66
1ªDose;2021-03-23;15
1ªDose;2021-03-24;10
1ªDose;2021-03-29;31
1ªDose;2021-03-30;16
2ªDose;2021-02-18;2
2ªDose;2021-02-19;7
2ªDose;2021-02-22;10
2ªDose;2021-02-25;7
2ªDose;2021-02-26;8
2ªDose;2021-03-01;9
2ªDose;2021-03-02;19
2ªDose;2021-03-03;12
