Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;13
1ªDose;2021-01-21;3
1ªDose;2021-01-25;1
1ªDose;2021-01-26;1
1ªDose;2021-01-27;7
1ªDose;2021-01-28;12
1ªDose;2021-02-01;12
1ªDose;2021-02-02;8
1ªDose;2021-02-03;4
1ªDose;2021-02-05;22
1ªDose;2021-02-08;19
1ªDose;2021-02-09;48
1ªDose;2021-02-10;98
1ªDose;2021-02-11;66
1ªDose;2021-02-12;35
1ªDose;2021-02-15;1
1ªDose;2021-02-18;10
1ªDose;2021-02-22;21
1ªDose;2021-03-05;10
1ªDose;2021-03-09;32
1ªDose;2021-03-10;67
1ªDose;2021-03-11;52
1ªDose;2021-03-12;21
1ªDose;2021-03-14;149
1ªDose;2021-03-15;58
1ªDose;2021-03-16;77
1ªDose;2021-03-17;33
1ªDose;2021-03-18;41
1ªDose;2021-03-19;186
1ªDose;2021-03-22;71
1ªDose;2021-03-23;168
1ªDose;2021-03-24;105
1ªDose;2021-03-25;109
1ªDose;2021-03-26;50
1ªDose;2021-03-29;65
1ªDose;2021-03-30;217
1ªDose;2021-03-31;131
1ªDose;2021-04-05;183
1ªDose;2021-04-06;39
1ªDose;2021-04-07;34
1ªDose;2021-04-08;8
1ªDose;2021-04-09;1
1ªDose;2021-04-11;1
1ªDose;2021-04-12;9
1ªDose;2021-04-16;1
1ªDose;2021-04-20;1
1ªDose;2021-04-22;8
1ªDose;2021-04-23;2
1ªDose;2021-04-26;2
2ªDose;2021-02-18;3
2ªDose;2021-02-19;54
2ªDose;2021-02-22;42
2ªDose;2021-02-23;28
2ªDose;2021-02-24;35
2ªDose;2021-02-25;16
2ªDose;2021-02-26;18
2ªDose;2021-03-01;6
2ªDose;2021-03-02;24
2ªDose;2021-03-05;22
2ªDose;2021-03-08;9
2ªDose;2021-03-09;43
2ªDose;2021-03-10;82
2ªDose;2021-03-11;55
2ªDose;2021-03-12;73
2ªDose;2021-03-15;2
2ªDose;2021-03-16;1
2ªDose;2021-03-17;12
2ªDose;2021-03-22;24
2ªDose;2021-03-31;1
2ªDose;2021-04-05;13
2ªDose;2021-04-06;28
2ªDose;2021-04-07;48
2ªDose;2021-04-08;65
2ªDose;2021-04-11;134
2ªDose;2021-04-12;46
2ªDose;2021-04-13;56
2ªDose;2021-04-14;27
2ªDose;2021-04-15;29
2ªDose;2021-04-16;132
2ªDose;2021-04-19;88
2ªDose;2021-04-20;158
2ªDose;2021-04-22;144
2ªDose;2021-04-23;66
2ªDose;2021-04-26;54
2ªDose;2021-04-27;127
2ªDose;2021-04-28;154
