Dose Aplicada;Data;Quantidade
1ªDose;2021-01-26;32
1ªDose;2021-01-27;2
1ªDose;2021-01-28;5
1ªDose;2021-02-01;9
1ªDose;2021-03-02;16
1ªDose;2021-03-03;27
1ªDose;2021-03-04;27
1ªDose;2021-03-05;20
1ªDose;2021-03-08;8
1ªDose;2021-03-10;24
1ªDose;2021-03-17;10
1ªDose;2021-03-23;248
1ªDose;2021-03-24;57
1ªDose;2021-03-25;5
1ªDose;2021-03-30;114
1ªDose;2021-03-31;74
1ªDose;2021-04-05;15
1ªDose;2021-04-06;19
1ªDose;2021-04-09;38
1ªDose;2021-04-12;57
1ªDose;2021-04-13;25
1ªDose;2021-04-16;2
1ªDose;2021-04-19;22
1ªDose;2021-04-20;108
1ªDose;2021-04-22;103
1ªDose;2021-04-23;102
1ªDose;2021-04-25;70
1ªDose;2021-04-26;7
1ªDose;2021-04-27;39
1ªDose;2021-04-28;83
1ªDose;2021-04-29;10
1ªDose;2021-04-30;4
2ªDose;2021-03-04;1
2ªDose;2021-03-23;1
2ªDose;2021-04-12;1
2ªDose;2021-04-26;5
2ªDose;2021-04-27;18
2ªDose;2021-04-28;4
2ªDose;2021-04-29;7
