Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-21;43
1ªDose;2021-01-22;12
1ªDose;2021-01-25;5
1ªDose;2021-01-26;3
1ªDose;2021-01-27;21
1ªDose;2021-01-28;19
1ªDose;2021-01-29;8
1ªDose;2021-02-01;22
1ªDose;2021-02-02;1
1ªDose;2021-02-03;2
1ªDose;2021-02-04;25
1ªDose;2021-02-08;18
1ªDose;2021-02-09;23
1ªDose;2021-02-10;33
1ªDose;2021-02-11;23
1ªDose;2021-02-12;16
1ªDose;2021-02-19;1
1ªDose;2021-02-22;2
1ªDose;2021-02-24;4
1ªDose;2021-02-25;10
1ªDose;2021-02-26;23
1ªDose;2021-02-27;1
1ªDose;2021-03-01;9
1ªDose;2021-03-02;7
1ªDose;2021-03-03;17
1ªDose;2021-03-04;9
1ªDose;2021-03-05;11
1ªDose;2021-03-08;9
1ªDose;2021-03-09;12
1ªDose;2021-03-10;12
1ªDose;2021-03-11;52
1ªDose;2021-03-12;17
1ªDose;2021-03-17;121
1ªDose;2021-03-18;69
1ªDose;2021-03-19;39
1ªDose;2021-03-20;71
1ªDose;2021-03-22;22
1ªDose;2021-03-23;37
1ªDose;2021-03-24;67
1ªDose;2021-03-25;118
1ªDose;2021-03-26;6
1ªDose;2021-03-27;175
1ªDose;2021-03-29;81
1ªDose;2021-03-30;85
1ªDose;2021-04-03;154
1ªDose;2021-04-05;4
1ªDose;2021-04-07;5
1ªDose;2021-04-09;44
1ªDose;2021-04-12;3
1ªDose;2021-04-16;1
1ªDose;2021-04-17;2
1ªDose;2021-04-18;50
1ªDose;2021-04-19;47
1ªDose;2021-04-20;21
1ªDose;2021-04-22;4
1ªDose;2021-04-23;2
1ªDose;2021-04-26;5
1ªDose;2021-04-27;2
1ªDose;2021-04-28;10
1ªDose;2021-04-29;2
1ªDose;2021-04-30;26
1ªDose;2021-05-01;5
2ªDose;2021-02-18;28
2ªDose;2021-02-19;16
2ªDose;2021-02-20;3
2ªDose;2021-02-21;2
2ªDose;2021-02-22;3
2ªDose;2021-02-24;4
2ªDose;2021-02-25;4
2ªDose;2021-02-26;3
2ªDose;2021-03-01;7
2ªDose;2021-03-03;8
2ªDose;2021-03-04;18
2ªDose;2021-03-05;3
2ªDose;2021-03-08;10
2ªDose;2021-03-09;17
2ªDose;2021-03-10;22
2ªDose;2021-03-11;22
2ªDose;2021-03-12;18
2ªDose;2021-03-15;5
2ªDose;2021-03-16;1
2ªDose;2021-03-17;1
2ªDose;2021-03-19;1
2ªDose;2021-03-22;1
2ªDose;2021-03-24;18
2ªDose;2021-03-25;1
2ªDose;2021-03-26;1
2ªDose;2021-03-29;1
2ªDose;2021-04-01;1
2ªDose;2021-04-03;3
2ªDose;2021-04-05;4
2ªDose;2021-04-06;1
2ªDose;2021-04-07;9
2ªDose;2021-04-09;31
2ªDose;2021-04-12;17
2ªDose;2021-04-16;80
2ªDose;2021-04-17;5
2ªDose;2021-04-18;1
2ªDose;2021-04-19;38
2ªDose;2021-04-20;45
2ªDose;2021-04-22;45
2ªDose;2021-04-23;116
2ªDose;2021-04-26;174
2ªDose;2021-04-27;40
2ªDose;2021-04-28;3
2ªDose;2021-04-29;13
2ªDose;2021-04-30;113
