Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;1
1ªDose;2021-02-02;11
1ªDose;2021-02-03;28
1ªDose;2021-02-04;35
1ªDose;2021-02-05;16
1ªDose;2021-02-08;18
1ªDose;2021-02-09;17
1ªDose;2021-02-10;13
1ªDose;2021-02-11;33
1ªDose;2021-02-12;83
1ªDose;2021-02-15;1
1ªDose;2021-02-26;36
1ªDose;2021-03-01;32
1ªDose;2021-03-02;31
1ªDose;2021-03-03;19
1ªDose;2021-03-08;59
1ªDose;2021-03-09;18
1ªDose;2021-03-10;54
1ªDose;2021-03-11;50
1ªDose;2021-03-12;103
1ªDose;2021-03-15;27
1ªDose;2021-03-16;1
1ªDose;2021-03-17;11
1ªDose;2021-03-18;61
1ªDose;2021-03-19;21
1ªDose;2021-03-22;92
1ªDose;2021-03-23;221
1ªDose;2021-03-24;137
1ªDose;2021-03-25;130
1ªDose;2021-03-26;23
1ªDose;2021-03-29;120
1ªDose;2021-03-30;172
1ªDose;2021-03-31;22
1ªDose;2021-04-03;45
1ªDose;2021-04-05;154
1ªDose;2021-04-06;11
1ªDose;2021-04-12;37
1ªDose;2021-04-13;60
1ªDose;2021-04-14;21
1ªDose;2021-04-15;11
1ªDose;2021-04-19;37
1ªDose;2021-04-20;158
1ªDose;2021-04-22;30
1ªDose;2021-04-26;22
1ªDose;2021-04-27;87
1ªDose;2021-04-28;17
1ªDose;2021-04-29;64
1ªDose;2021-04-30;5
2ªDose;2021-02-19;11
2ªDose;2021-02-22;17
2ªDose;2021-02-23;8
2ªDose;2021-02-24;3
2ªDose;2021-02-25;4
2ªDose;2021-02-26;1
2ªDose;2021-03-01;12
2ªDose;2021-03-02;22
2ªDose;2021-03-03;14
2ªDose;2021-03-04;49
2ªDose;2021-03-08;30
2ªDose;2021-03-09;18
2ªDose;2021-03-10;13
2ªDose;2021-03-11;26
2ªDose;2021-03-12;51
2ªDose;2021-03-15;3
2ªDose;2021-03-18;1
2ªDose;2021-03-22;6
2ªDose;2021-04-05;51
2ªDose;2021-04-06;9
2ªDose;2021-04-07;10
2ªDose;2021-04-08;89
2ªDose;2021-04-09;90
2ªDose;2021-04-12;36
2ªDose;2021-04-16;8
2ªDose;2021-04-19;102
2ªDose;2021-04-20;102
2ªDose;2021-04-22;19
2ªDose;2021-04-26;124
2ªDose;2021-04-27;57
2ªDose;2021-04-28;14
2ªDose;2021-04-30;47
