Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;2
1ªDose;2021-01-24;3
1ªDose;2021-01-26;1
1ªDose;2021-02-02;46
1ªDose;2021-02-03;21
1ªDose;2021-02-04;44
1ªDose;2021-02-05;48
1ªDose;2021-02-08;29
1ªDose;2021-02-09;20
1ªDose;2021-02-10;37
1ªDose;2021-02-11;57
1ªDose;2021-02-12;16
1ªDose;2021-02-15;8
1ªDose;2021-02-16;10
1ªDose;2021-02-17;10
1ªDose;2021-02-18;9
1ªDose;2021-02-20;1
1ªDose;2021-02-22;2
1ªDose;2021-02-25;16
1ªDose;2021-02-27;1
1ªDose;2021-03-03;1
1ªDose;2021-03-04;1
1ªDose;2021-03-05;6
1ªDose;2021-03-06;3
1ªDose;2021-03-08;6
1ªDose;2021-03-09;40
1ªDose;2021-03-10;56
1ªDose;2021-03-11;98
1ªDose;2021-03-12;77
1ªDose;2021-03-13;1
1ªDose;2021-03-15;169
1ªDose;2021-03-16;178
1ªDose;2021-03-17;31
1ªDose;2021-03-18;111
1ªDose;2021-03-19;84
1ªDose;2021-03-22;120
1ªDose;2021-03-23;233
1ªDose;2021-03-24;48
1ªDose;2021-03-25;120
1ªDose;2021-03-26;78
1ªDose;2021-03-27;12
1ªDose;2021-03-29;177
1ªDose;2021-03-30;201
1ªDose;2021-03-31;113
1ªDose;2021-04-01;8
1ªDose;2021-04-05;40
1ªDose;2021-04-06;113
1ªDose;2021-04-07;54
1ªDose;2021-04-08;31
1ªDose;2021-04-09;43
1ªDose;2021-04-12;36
1ªDose;2021-04-14;1
1ªDose;2021-04-16;14
1ªDose;2021-04-19;4
1ªDose;2021-04-20;1
1ªDose;2021-04-22;18
1ªDose;2021-04-26;1
1ªDose;2021-04-27;1
1ªDose;2021-04-28;1
2ªDose;2021-02-03;1
2ªDose;2021-02-09;1
2ªDose;2021-02-14;5
2ªDose;2021-02-15;3
2ªDose;2021-02-16;1
2ªDose;2021-02-17;21
2ªDose;2021-02-18;42
2ªDose;2021-02-19;2
2ªDose;2021-02-22;2
2ªDose;2021-02-23;19
2ªDose;2021-02-24;12
2ªDose;2021-02-25;18
2ªDose;2021-03-01;15
2ªDose;2021-03-02;9
2ªDose;2021-03-03;26
2ªDose;2021-03-04;16
2ªDose;2021-03-05;4
2ªDose;2021-03-08;8
2ªDose;2021-03-09;23
2ªDose;2021-03-10;40
2ªDose;2021-03-11;79
2ªDose;2021-03-12;17
2ªDose;2021-03-14;1
2ªDose;2021-03-15;52
2ªDose;2021-03-16;24
2ªDose;2021-03-17;2
2ªDose;2021-03-18;19
2ªDose;2021-03-19;9
2ªDose;2021-03-22;7
2ªDose;2021-03-23;4
2ªDose;2021-03-24;2
2ªDose;2021-03-25;14
2ªDose;2021-03-26;2
2ªDose;2021-03-29;4
2ªDose;2021-03-30;1
2ªDose;2021-03-31;1
2ªDose;2021-04-01;1
2ªDose;2021-04-05;5
2ªDose;2021-04-06;9
2ªDose;2021-04-07;13
2ªDose;2021-04-08;26
2ªDose;2021-04-09;42
2ªDose;2021-04-12;101
2ªDose;2021-04-13;1
2ªDose;2021-04-15;8
2ªDose;2021-04-16;3
2ªDose;2021-04-17;1
2ªDose;2021-04-19;23
2ªDose;2021-04-22;7
2ªDose;2021-04-26;23
2ªDose;2021-04-27;9
2ªDose;2021-04-28;6
