Dose Aplicada;Data;Quantidade
1ªDose;2021-02-03;19
1ªDose;2021-02-04;19
1ªDose;2021-02-05;60
1ªDose;2021-02-09;30
1ªDose;2021-02-10;16
1ªDose;2021-02-11;11
1ªDose;2021-02-15;13
1ªDose;2021-02-19;18
1ªDose;2021-03-01;34
1ªDose;2021-03-02;67
1ªDose;2021-03-03;10
1ªDose;2021-03-04;9
1ªDose;2021-03-05;93
1ªDose;2021-03-08;15
1ªDose;2021-03-09;7
1ªDose;2021-03-11;31
1ªDose;2021-03-12;2
1ªDose;2021-03-13;134
1ªDose;2021-03-15;1
1ªDose;2021-03-16;32
1ªDose;2021-03-18;2
1ªDose;2021-03-22;75
1ªDose;2021-03-23;68
1ªDose;2021-03-24;9
1ªDose;2021-03-25;95
1ªDose;2021-03-26;99
1ªDose;2021-03-29;77
1ªDose;2021-03-30;125
1ªDose;2021-03-31;5
1ªDose;2021-04-03;38
1ªDose;2021-04-05;13
1ªDose;2021-04-06;19
1ªDose;2021-04-07;1
1ªDose;2021-04-08;2
1ªDose;2021-04-09;9
1ªDose;2021-04-10;96
1ªDose;2021-04-20;41
1ªDose;2021-04-21;98
1ªDose;2021-04-22;25
1ªDose;2021-04-23;10
1ªDose;2021-04-27;1
2ªDose;2021-02-17;32
2ªDose;2021-02-18;24
2ªDose;2021-02-25;1
2ªDose;2021-02-26;1
2ªDose;2021-03-01;3
2ªDose;2021-03-02;16
2ªDose;2021-03-03;6
2ªDose;2021-03-04;34
2ªDose;2021-03-05;18
2ªDose;2021-03-08;66
2ªDose;2021-03-09;13
2ªDose;2021-03-11;1
2ªDose;2021-03-16;3
2ªDose;2021-03-18;17
2ªDose;2021-03-24;1
2ªDose;2021-03-25;2
2ªDose;2021-03-26;1
2ªDose;2021-04-03;19
2ªDose;2021-04-05;20
2ªDose;2021-04-06;10
2ªDose;2021-04-07;8
2ªDose;2021-04-08;18
2ªDose;2021-04-10;34
2ªDose;2021-04-13;32
2ªDose;2021-04-14;29
2ªDose;2021-04-17;18
2ªDose;2021-04-19;27
2ªDose;2021-04-20;43
2ªDose;2021-04-21;44
2ªDose;2021-04-22;35
2ªDose;2021-04-26;1
2ªDose;2021-04-27;84
2ªDose;2021-04-28;28
