Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;24
1ªDose;2021-01-20;221
1ªDose;2021-01-21;207
1ªDose;2021-01-22;152
1ªDose;2021-01-23;40
1ªDose;2021-01-25;137
1ªDose;2021-01-26;160
1ªDose;2021-01-27;150
1ªDose;2021-01-28;116
1ªDose;2021-01-29;25
1ªDose;2021-02-01;41
1ªDose;2021-02-02;65
1ªDose;2021-02-03;68
1ªDose;2021-02-04;75
1ªDose;2021-02-05;36
1ªDose;2021-02-08;41
1ªDose;2021-02-09;86
1ªDose;2021-02-10;75
1ªDose;2021-02-11;91
1ªDose;2021-02-12;41
1ªDose;2021-02-13;11
1ªDose;2021-02-16;2
1ªDose;2021-02-17;17
1ªDose;2021-02-18;44
1ªDose;2021-02-19;20
1ªDose;2021-02-20;1
1ªDose;2021-02-22;30
1ªDose;2021-02-23;47
1ªDose;2021-02-24;60
1ªDose;2021-02-25;23
1ªDose;2021-02-26;12
1ªDose;2021-03-01;27
1ªDose;2021-03-02;15
1ªDose;2021-03-03;32
1ªDose;2021-03-04;52
1ªDose;2021-03-05;33
1ªDose;2021-03-08;48
1ªDose;2021-03-09;40
1ªDose;2021-03-10;28
1ªDose;2021-03-11;69
1ªDose;2021-03-12;10
1ªDose;2021-03-13;15
1ªDose;2021-03-14;1
1ªDose;2021-03-15;32
1ªDose;2021-03-16;19
1ªDose;2021-03-17;35
1ªDose;2021-03-18;8
1ªDose;2021-03-19;68
1ªDose;2021-03-20;77
1ªDose;2021-03-21;95
1ªDose;2021-03-22;46
1ªDose;2021-03-23;35
1ªDose;2021-03-24;70
1ªDose;2021-03-25;58
1ªDose;2021-03-26;95
1ªDose;2021-03-27;30
1ªDose;2021-03-28;1
1ªDose;2021-03-29;9
1ªDose;2021-03-30;15
1ªDose;2021-03-31;12
1ªDose;2021-04-01;1
1ªDose;2021-04-03;288
1ªDose;2021-04-05;59
1ªDose;2021-04-06;10
1ªDose;2021-04-07;11
1ªDose;2021-04-08;3
1ªDose;2021-04-09;9
1ªDose;2021-04-10;44
1ªDose;2021-04-12;32
1ªDose;2021-04-13;36
1ªDose;2021-04-14;5
1ªDose;2021-04-16;2
1ªDose;2021-04-19;22
1ªDose;2021-04-20;16
1ªDose;2021-04-27;1
2ªDose;2021-01-20;2
2ªDose;2021-02-02;10
2ªDose;2021-02-08;1
2ªDose;2021-02-09;1
2ªDose;2021-02-11;2
2ªDose;2021-02-13;1
2ªDose;2021-02-17;24
2ªDose;2021-02-18;126
2ªDose;2021-02-19;117
2ªDose;2021-02-22;149
2ªDose;2021-02-23;126
2ªDose;2021-02-24;156
2ªDose;2021-02-25;130
2ªDose;2021-02-26;26
2ªDose;2021-02-27;1
2ªDose;2021-03-01;44
2ªDose;2021-03-02;39
2ªDose;2021-03-03;55
2ªDose;2021-03-04;57
2ªDose;2021-03-05;30
2ªDose;2021-03-08;65
2ªDose;2021-03-09;57
2ªDose;2021-03-10;74
2ªDose;2021-03-11;69
2ªDose;2021-03-12;37
2ªDose;2021-03-13;9
2ªDose;2021-03-15;19
2ªDose;2021-03-16;13
2ªDose;2021-03-17;39
2ªDose;2021-03-18;5
2ªDose;2021-03-19;20
2ªDose;2021-03-20;2
2ªDose;2021-03-22;28
2ªDose;2021-03-23;23
2ªDose;2021-03-24;25
2ªDose;2021-03-25;53
2ªDose;2021-03-26;11
2ªDose;2021-03-27;1
2ªDose;2021-03-29;24
2ªDose;2021-03-30;19
2ªDose;2021-03-31;25
2ªDose;2021-04-05;34
2ªDose;2021-04-06;20
2ªDose;2021-04-07;20
2ªDose;2021-04-08;10
2ªDose;2021-04-09;21
2ªDose;2021-04-12;10
2ªDose;2021-04-13;23
2ªDose;2021-04-14;42
2ªDose;2021-04-15;93
2ªDose;2021-04-16;98
2ªDose;2021-04-17;112
2ªDose;2021-04-18;3
2ªDose;2021-04-19;16
2ªDose;2021-04-20;35
2ªDose;2021-04-22;25
2ªDose;2021-04-27;36
2ªDose;2021-04-28;8
2ªDose;2021-04-29;12
