Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;5
1ªDose;2021-01-26;2
1ªDose;2021-01-28;5
1ªDose;2021-01-29;64
1ªDose;2021-02-01;1
1ªDose;2021-02-02;42
1ªDose;2021-02-03;78
1ªDose;2021-02-04;64
1ªDose;2021-02-05;70
1ªDose;2021-02-08;48
1ªDose;2021-02-09;30
1ªDose;2021-02-10;53
1ªDose;2021-02-11;19
1ªDose;2021-02-12;36
1ªDose;2021-02-15;11
1ªDose;2021-02-16;2
1ªDose;2021-02-17;11
1ªDose;2021-02-18;8
1ªDose;2021-02-22;23
1ªDose;2021-02-23;12
1ªDose;2021-02-24;2
1ªDose;2021-02-25;10
1ªDose;2021-02-26;17
1ªDose;2021-03-01;61
1ªDose;2021-03-02;9
1ªDose;2021-03-03;35
1ªDose;2021-03-04;172
1ªDose;2021-03-05;114
1ªDose;2021-03-08;92
1ªDose;2021-03-09;28
1ªDose;2021-03-10;39
1ªDose;2021-03-11;12
1ªDose;2021-03-12;7
1ªDose;2021-03-15;266
1ªDose;2021-03-16;133
1ªDose;2021-03-17;67
1ªDose;2021-03-18;142
1ªDose;2021-03-19;153
1ªDose;2021-03-20;30
1ªDose;2021-03-22;468
1ªDose;2021-03-23;360
1ªDose;2021-03-24;80
1ªDose;2021-03-25;174
1ªDose;2021-03-26;17
1ªDose;2021-03-29;823
1ªDose;2021-03-30;34
1ªDose;2021-03-31;5
1ªDose;2021-04-01;19
1ªDose;2021-04-05;186
1ªDose;2021-04-06;138
1ªDose;2021-04-08;29
1ªDose;2021-04-09;57
1ªDose;2021-04-10;201
1ªDose;2021-04-12;15
1ªDose;2021-04-13;2
1ªDose;2021-04-15;2
1ªDose;2021-04-18;3
1ªDose;2021-04-19;440
1ªDose;2021-04-20;116
1ªDose;2021-04-27;70
1ªDose;2021-04-28;163
1ªDose;2021-04-29;1
2ªDose;2021-01-23;1
2ªDose;2021-02-04;2
2ªDose;2021-02-18;11
2ªDose;2021-02-19;4
2ªDose;2021-02-22;1
2ªDose;2021-02-23;57
2ªDose;2021-02-24;28
2ªDose;2021-02-25;18
2ªDose;2021-02-26;24
2ªDose;2021-03-01;4
2ªDose;2021-03-02;4
2ªDose;2021-03-03;64
2ªDose;2021-03-04;49
2ªDose;2021-03-05;44
2ªDose;2021-03-06;1
2ªDose;2021-03-08;28
2ªDose;2021-03-09;24
2ªDose;2021-03-10;17
2ªDose;2021-03-11;7
2ªDose;2021-03-12;14
2ªDose;2021-03-14;1
2ªDose;2021-03-15;29
2ªDose;2021-03-16;9
2ªDose;2021-03-17;3
2ªDose;2021-03-18;5
2ªDose;2021-03-19;12
2ªDose;2021-03-22;7
2ªDose;2021-03-23;31
2ªDose;2021-03-24;6
2ªDose;2021-03-25;12
2ªDose;2021-03-29;3
2ªDose;2021-03-30;20
2ªDose;2021-03-31;5
2ªDose;2021-04-01;104
2ªDose;2021-04-05;74
2ªDose;2021-04-06;37
2ªDose;2021-04-07;14
2ªDose;2021-04-09;8
2ªDose;2021-04-10;16
2ªDose;2021-04-12;187
2ªDose;2021-04-13;170
2ªDose;2021-04-14;59
2ªDose;2021-04-15;101
2ªDose;2021-04-19;372
2ªDose;2021-04-20;229
2ªDose;2021-04-23;115
2ªDose;2021-04-24;1
2ªDose;2021-04-26;198
2ªDose;2021-04-27;73
2ªDose;2021-04-28;55
2ªDose;2021-04-29;30
2ªDose;2021-04-30;16
