Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;9
1ªDose;2021-01-29;28
1ªDose;2021-02-01;30
1ªDose;2021-02-02;10
1ªDose;2021-02-03;10
1ªDose;2021-02-04;8
1ªDose;2021-02-26;17
1ªDose;2021-03-28;52
1ªDose;2021-03-30;1
1ªDose;2021-03-31;153
1ªDose;2021-04-15;40
1ªDose;2021-04-16;84
1ªDose;2021-04-19;63
1ªDose;2021-04-20;78
1ªDose;2021-04-22;92
1ªDose;2021-04-23;15
1ªDose;2021-04-26;47
1ªDose;2021-04-27;32
1ªDose;2021-04-28;27
1ªDose;2021-04-29;8
2ªDose;2021-04-20;3
2ªDose;2021-04-22;3
2ªDose;2021-04-23;1
2ªDose;2021-04-26;63
2ªDose;2021-04-27;25
2ªDose;2021-04-28;12
