Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;1
1ªDose;2021-03-01;8
1ªDose;2021-03-02;41
1ªDose;2021-03-03;11
1ªDose;2021-03-04;31
1ªDose;2021-03-05;9
1ªDose;2021-03-08;10
1ªDose;2021-03-10;11
1ªDose;2021-03-11;10
1ªDose;2021-03-13;1
1ªDose;2021-03-16;10
1ªDose;2021-03-17;10
1ªDose;2021-03-23;206
1ªDose;2021-03-24;164
1ªDose;2021-03-25;297
1ªDose;2021-03-26;165
1ªDose;2021-03-28;1
1ªDose;2021-03-29;74
1ªDose;2021-03-30;133
1ªDose;2021-03-31;52
1ªDose;2021-04-06;201
1ªDose;2021-04-07;7
1ªDose;2021-04-09;9
1ªDose;2021-04-12;217
1ªDose;2021-04-13;101
1ªDose;2021-04-20;288
1ªDose;2021-04-22;288
1ªDose;2021-04-23;67
1ªDose;2021-04-26;65
1ªDose;2021-04-27;96
1ªDose;2021-04-28;19
1ªDose;2021-04-29;35
1ªDose;2021-04-30;82
2ªDose;2021-03-25;1
2ªDose;2021-04-20;2
2ªDose;2021-04-22;26
2ªDose;2021-04-26;2
2ªDose;2021-04-27;2
