Dose Aplicada;Data;Quantidade
1ªDose;2021-02-02;53
1ªDose;2021-02-04;9
1ªDose;2021-02-05;31
1ªDose;2021-02-08;9
1ªDose;2021-02-09;14
1ªDose;2021-02-10;9
1ªDose;2021-02-11;7
1ªDose;2021-02-15;8
1ªDose;2021-02-23;12
1ªDose;2021-02-24;11
1ªDose;2021-03-02;79
1ªDose;2021-03-03;23
1ªDose;2021-03-04;8
1ªDose;2021-03-05;6
1ªDose;2021-03-08;50
1ªDose;2021-03-09;29
1ªDose;2021-03-10;21
1ªDose;2021-04-06;67
1ªDose;2021-04-07;36
1ªDose;2021-04-08;50
1ªDose;2021-04-12;36
1ªDose;2021-04-19;24
1ªDose;2021-04-24;119
1ªDose;2021-04-26;82
1ªDose;2021-04-27;36
1ªDose;2021-04-28;34
1ªDose;2021-04-29;15
2ªDose;2021-04-19;3
2ªDose;2021-04-27;6
