Dose Aplicada;Data;Quantidade
1ªDose;2021-01-18;2
1ªDose;2021-01-19;7
1ªDose;2021-01-21;15
1ªDose;2021-01-22;3
1ªDose;2021-01-28;4
1ªDose;2021-02-10;19
1ªDose;2021-02-11;18
1ªDose;2021-02-12;10
1ªDose;2021-02-18;12
1ªDose;2021-02-28;1
1ªDose;2021-03-02;49
1ªDose;2021-03-03;67
1ªDose;2021-03-04;97
1ªDose;2021-03-05;45
1ªDose;2021-03-08;52
1ªDose;2021-03-09;4
1ªDose;2021-03-10;50
1ªDose;2021-03-11;29
1ªDose;2021-03-13;16
1ªDose;2021-03-15;29
1ªDose;2021-03-16;39
1ªDose;2021-03-17;38
1ªDose;2021-03-19;9
1ªDose;2021-03-22;21
1ªDose;2021-03-23;83
1ªDose;2021-03-24;14
1ªDose;2021-03-25;91
1ªDose;2021-03-26;59
1ªDose;2021-03-27;244
1ªDose;2021-03-28;39
1ªDose;2021-03-29;75
1ªDose;2021-03-30;72
1ªDose;2021-03-31;228
1ªDose;2021-04-03;111
1ªDose;2021-04-05;9
1ªDose;2021-04-06;138
1ªDose;2021-04-07;138
1ªDose;2021-04-08;26
1ªDose;2021-04-09;122
1ªDose;2021-04-12;27
1ªDose;2021-04-13;105
1ªDose;2021-04-14;89
1ªDose;2021-04-15;30
1ªDose;2021-04-16;46
1ªDose;2021-04-19;14
1ªDose;2021-04-20;20
1ªDose;2021-04-22;22
1ªDose;2021-04-23;3
1ªDose;2021-04-28;1
1ªDose;2021-04-29;1
1ªDose;2021-04-30;1
2ªDose;2021-02-11;36
2ªDose;2021-02-12;28
2ªDose;2021-02-18;81
2ªDose;2021-02-19;26
2ªDose;2021-02-22;8
2ªDose;2021-02-23;21
2ªDose;2021-02-24;6
2ªDose;2021-02-25;1
2ªDose;2021-02-28;2
2ªDose;2021-03-01;1
2ªDose;2021-03-02;2
2ªDose;2021-03-03;5
2ªDose;2021-03-04;1
2ªDose;2021-03-05;17
2ªDose;2021-03-08;1
2ªDose;2021-03-09;6
2ªDose;2021-03-10;3
2ªDose;2021-03-11;23
2ªDose;2021-03-13;5
2ªDose;2021-03-15;2
2ªDose;2021-03-23;23
2ªDose;2021-03-24;51
2ªDose;2021-03-25;86
2ªDose;2021-03-26;19
2ªDose;2021-03-27;135
2ªDose;2021-03-28;19
2ªDose;2021-03-29;66
2ªDose;2021-03-30;17
2ªDose;2021-03-31;23
2ªDose;2021-04-03;19
2ªDose;2021-04-05;78
2ªDose;2021-04-06;21
2ªDose;2021-04-07;13
2ªDose;2021-04-08;28
2ªDose;2021-04-09;4
2ªDose;2021-04-12;6
2ªDose;2021-04-13;51
2ªDose;2021-04-14;59
2ªDose;2021-04-15;43
2ªDose;2021-04-16;3
2ªDose;2021-04-17;93
2ªDose;2021-04-19;68
2ªDose;2021-04-20;106
2ªDose;2021-04-22;123
2ªDose;2021-04-23;41
2ªDose;2021-04-24;5
2ªDose;2021-04-26;15
2ªDose;2021-04-27;11
2ªDose;2021-04-28;30
2ªDose;2021-04-29;7
2ªDose;2021-04-30;7
