Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-02-02;16
1ªDose;2021-02-03;23
1ªDose;2021-02-04;12
1ªDose;2021-02-05;10
1ªDose;2021-02-08;1
1ªDose;2021-02-09;7
1ªDose;2021-02-10;60
1ªDose;2021-02-11;1
1ªDose;2021-02-12;1
1ªDose;2021-02-16;1
1ªDose;2021-02-17;1
1ªDose;2021-02-18;1
1ªDose;2021-02-19;4
1ªDose;2021-02-22;8
1ªDose;2021-02-23;4
1ªDose;2021-02-24;9
1ªDose;2021-02-25;6
1ªDose;2021-02-26;1
1ªDose;2021-02-27;1
1ªDose;2021-03-01;7
1ªDose;2021-03-02;94
1ªDose;2021-03-03;53
1ªDose;2021-03-04;77
1ªDose;2021-03-05;94
1ªDose;2021-03-08;41
1ªDose;2021-03-09;19
1ªDose;2021-03-12;3
1ªDose;2021-03-15;85
1ªDose;2021-03-16;7
1ªDose;2021-03-17;1
1ªDose;2021-03-22;78
1ªDose;2021-03-23;65
1ªDose;2021-03-24;9
1ªDose;2021-03-25;96
1ªDose;2021-03-26;239
1ªDose;2021-03-27;83
1ªDose;2021-03-29;44
1ªDose;2021-03-30;187
1ªDose;2021-03-31;58
1ªDose;2021-04-05;7
1ªDose;2021-04-06;70
1ªDose;2021-04-07;169
1ªDose;2021-04-08;106
1ªDose;2021-04-12;51
1ªDose;2021-04-13;58
1ªDose;2021-04-14;44
1ªDose;2021-04-15;43
1ªDose;2021-04-16;7
1ªDose;2021-04-20;88
1ªDose;2021-04-22;87
1ªDose;2021-04-23;34
1ªDose;2021-04-26;5
1ªDose;2021-04-28;57
1ªDose;2021-04-29;71
1ªDose;2021-04-30;22
2ªDose;2021-02-09;11
2ªDose;2021-02-10;52
2ªDose;2021-02-11;27
2ªDose;2021-02-12;14
2ªDose;2021-02-15;11
2ªDose;2021-02-16;12
2ªDose;2021-02-17;2
2ªDose;2021-02-18;3
2ªDose;2021-02-19;18
2ªDose;2021-02-22;28
2ªDose;2021-02-23;17
2ªDose;2021-02-24;23
2ªDose;2021-02-25;16
2ªDose;2021-02-26;10
2ªDose;2021-03-01;4
2ªDose;2021-03-02;6
2ªDose;2021-03-03;58
2ªDose;2021-03-04;3
2ªDose;2021-03-05;8
2ªDose;2021-03-09;1
2ªDose;2021-03-12;4
2ªDose;2021-03-15;1
2ªDose;2021-03-17;9
2ªDose;2021-03-20;1
2ªDose;2021-03-22;7
2ªDose;2021-03-25;2
2ªDose;2021-03-26;26
2ªDose;2021-03-27;23
2ªDose;2021-03-29;31
2ªDose;2021-03-30;29
2ªDose;2021-03-31;10
2ªDose;2021-04-05;46
2ªDose;2021-04-06;26
2ªDose;2021-04-07;15
2ªDose;2021-04-08;11
2ªDose;2021-04-12;52
2ªDose;2021-04-13;31
2ªDose;2021-04-14;30
2ªDose;2021-04-15;100
2ªDose;2021-04-16;164
2ªDose;2021-04-19;34
2ªDose;2021-04-20;128
2ªDose;2021-04-22;99
2ªDose;2021-04-23;8
2ªDose;2021-04-28;11
2ªDose;2021-04-29;10
