Dose Aplicada;Data;Quantidade
1ªDose;2021-02-03;17
1ªDose;2021-02-04;109
1ªDose;2021-02-05;124
1ªDose;2021-02-08;135
1ªDose;2021-02-09;76
1ªDose;2021-02-10;142
1ªDose;2021-02-11;68
1ªDose;2021-02-12;5
1ªDose;2021-02-15;91
1ªDose;2021-02-16;20
1ªDose;2021-02-17;20
1ªDose;2021-02-18;40
1ªDose;2021-02-19;62
1ªDose;2021-02-22;172
1ªDose;2021-02-23;50
1ªDose;2021-02-24;44
1ªDose;2021-02-25;39
1ªDose;2021-02-26;19
1ªDose;2021-03-01;25
1ªDose;2021-03-02;214
1ªDose;2021-03-03;139
1ªDose;2021-03-04;136
1ªDose;2021-03-05;102
1ªDose;2021-03-08;254
1ªDose;2021-03-09;3
1ªDose;2021-03-11;67
1ªDose;2021-03-12;14
1ªDose;2021-03-16;9
1ªDose;2021-03-18;10
2ªDose;2021-02-10;9
2ªDose;2021-03-02;1
2ªDose;2021-03-04;1
