Dose Aplicada;Data;Quantidade
1ªDose;2021-01-15;1
1ªDose;2021-01-19;1
1ªDose;2021-01-20;384
1ªDose;2021-01-21;1000
1ªDose;2021-01-22;1137
1ªDose;2021-01-23;151
1ªDose;2021-01-24;21
1ªDose;2021-01-25;11
1ªDose;2021-01-26;277
1ªDose;2021-01-27;146
1ªDose;2021-01-28;72
1ªDose;2021-01-29;80
1ªDose;2021-02-01;79
1ªDose;2021-02-02;24
1ªDose;2021-02-03;15
1ªDose;2021-02-04;7
1ªDose;2021-02-05;139
1ªDose;2021-02-07;1
1ªDose;2021-02-08;11
1ªDose;2021-02-09;195
1ªDose;2021-02-10;443
1ªDose;2021-02-11;260
1ªDose;2021-02-12;284
1ªDose;2021-02-13;2
1ªDose;2021-02-14;5
1ªDose;2021-02-16;1
1ªDose;2021-02-17;18
1ªDose;2021-02-18;243
1ªDose;2021-02-19;73
1ªDose;2021-02-21;2
1ªDose;2021-02-22;30
1ªDose;2021-02-23;26
1ªDose;2021-02-24;4
1ªDose;2021-02-25;10
1ªDose;2021-02-26;4
1ªDose;2021-02-27;1
1ªDose;2021-03-01;16
1ªDose;2021-03-02;9
1ªDose;2021-03-03;2
1ªDose;2021-03-04;1
1ªDose;2021-03-05;8
1ªDose;2021-03-06;50
1ªDose;2021-03-08;411
1ªDose;2021-03-09;242
1ªDose;2021-03-10;226
1ªDose;2021-03-11;132
1ªDose;2021-03-12;86
1ªDose;2021-03-13;1
1ªDose;2021-03-15;582
1ªDose;2021-03-16;446
1ªDose;2021-03-17;332
1ªDose;2021-03-18;211
1ªDose;2021-03-19;270
1ªDose;2021-03-20;4
1ªDose;2021-03-21;15
1ªDose;2021-03-22;433
1ªDose;2021-03-23;1119
1ªDose;2021-03-24;1525
1ªDose;2021-03-25;1460
1ªDose;2021-03-26;1028
1ªDose;2021-03-27;2379
1ªDose;2021-03-28;3121
1ªDose;2021-03-29;1251
1ªDose;2021-03-30;805
1ªDose;2021-03-31;942
1ªDose;2021-04-01;704
1ªDose;2021-04-02;11
1ªDose;2021-04-03;1229
1ªDose;2021-04-04;1548
1ªDose;2021-04-05;572
1ªDose;2021-04-06;699
1ªDose;2021-04-07;427
1ªDose;2021-04-08;489
1ªDose;2021-04-09;292
1ªDose;2021-04-10;318
1ªDose;2021-04-11;585
1ªDose;2021-04-12;442
1ªDose;2021-04-13;360
1ªDose;2021-04-14;229
1ªDose;2021-04-15;266
1ªDose;2021-04-16;169
1ªDose;2021-04-17;10
1ªDose;2021-04-18;5
1ªDose;2021-04-19;32
1ªDose;2021-04-20;28
1ªDose;2021-04-21;3
1ªDose;2021-04-22;117
1ªDose;2021-04-23;55
1ªDose;2021-04-24;5
1ªDose;2021-04-25;3
1ªDose;2021-04-29;1
1ªDose;2021-04-30;1
2ªDose;2021-01-18;1
2ªDose;2021-01-21;1
2ªDose;2021-01-22;3
2ªDose;2021-02-09;3
2ªDose;2021-02-10;7
2ªDose;2021-02-12;4
2ªDose;2021-02-17;588
2ªDose;2021-02-18;1070
2ªDose;2021-02-19;779
2ªDose;2021-02-20;92
2ªDose;2021-02-22;244
2ªDose;2021-02-23;174
2ªDose;2021-02-24;55
2ªDose;2021-02-25;68
2ªDose;2021-02-26;60
2ªDose;2021-03-01;30
2ªDose;2021-03-02;17
2ªDose;2021-03-03;10
2ªDose;2021-03-04;40
2ªDose;2021-03-05;123
2ªDose;2021-03-08;114
2ªDose;2021-03-09;227
2ªDose;2021-03-10;315
2ªDose;2021-03-11;314
2ªDose;2021-03-12;143
2ªDose;2021-03-13;7
2ªDose;2021-03-15;55
2ªDose;2021-03-16;19
2ªDose;2021-03-17;106
2ªDose;2021-03-18;122
2ªDose;2021-03-19;75
2ªDose;2021-03-22;38
2ªDose;2021-03-23;28
2ªDose;2021-03-24;7
2ªDose;2021-03-25;9
2ªDose;2021-03-26;10
2ªDose;2021-03-27;5
2ªDose;2021-03-28;9
2ªDose;2021-03-29;12
2ªDose;2021-03-30;8
2ªDose;2021-03-31;59
2ªDose;2021-04-01;9
2ªDose;2021-04-03;10
2ªDose;2021-04-04;8
2ªDose;2021-04-05;305
2ªDose;2021-04-06;286
2ªDose;2021-04-07;219
2ªDose;2021-04-08;107
2ªDose;2021-04-09;166
2ªDose;2021-04-10;23
2ªDose;2021-04-11;16
2ªDose;2021-04-12;516
2ªDose;2021-04-13;439
2ªDose;2021-04-14;279
2ªDose;2021-04-15;237
2ªDose;2021-04-16;278
2ªDose;2021-04-17;65
2ªDose;2021-04-18;112
2ªDose;2021-04-19;605
2ªDose;2021-04-20;1316
2ªDose;2021-04-21;28
2ªDose;2021-04-22;1467
2ªDose;2021-04-23;1375
2ªDose;2021-04-24;799
2ªDose;2021-04-25;1458
2ªDose;2021-04-27;20
2ªDose;2021-04-28;9
2ªDose;2021-04-29;97
2ªDose;2021-04-30;17
