Dose Aplicada;Data;Quantidade
1ªDose;2020-01-21;1
1ªDose;2021-01-20;21
1ªDose;2021-01-21;188
1ªDose;2021-01-22;62
1ªDose;2021-01-23;1
1ªDose;2021-01-24;2
1ªDose;2021-01-25;35
1ªDose;2021-01-26;41
1ªDose;2021-01-27;69
1ªDose;2021-01-28;96
1ªDose;2021-01-29;93
1ªDose;2021-02-01;91
1ªDose;2021-02-02;80
1ªDose;2021-02-03;47
1ªDose;2021-02-04;33
1ªDose;2021-02-05;35
1ªDose;2021-02-08;19
1ªDose;2021-02-09;46
1ªDose;2021-02-10;72
1ªDose;2021-02-11;114
1ªDose;2021-02-12;81
1ªDose;2021-02-17;8
1ªDose;2021-02-18;50
1ªDose;2021-02-19;35
1ªDose;2021-02-22;24
1ªDose;2021-02-23;26
1ªDose;2021-02-24;44
1ªDose;2021-02-25;13
1ªDose;2021-02-26;97
1ªDose;2021-03-01;54
1ªDose;2021-03-02;76
1ªDose;2021-03-03;26
1ªDose;2021-03-04;62
1ªDose;2021-03-05;119
1ªDose;2021-03-08;89
1ªDose;2021-03-09;115
1ªDose;2021-03-10;77
1ªDose;2021-03-11;98
1ªDose;2021-03-12;107
1ªDose;2021-03-13;2
1ªDose;2021-03-15;60
1ªDose;2021-03-16;78
1ªDose;2021-03-17;146
1ªDose;2021-03-18;61
1ªDose;2021-03-19;145
1ªDose;2021-03-20;1
1ªDose;2021-03-22;182
1ªDose;2021-03-23;208
1ªDose;2021-03-24;275
1ªDose;2021-03-25;374
1ªDose;2021-03-26;655
1ªDose;2021-03-28;6
1ªDose;2021-03-29;473
1ªDose;2021-03-30;566
1ªDose;2021-03-31;402
1ªDose;2021-04-05;304
1ªDose;2021-04-06;167
1ªDose;2021-04-07;90
1ªDose;2021-04-08;90
1ªDose;2021-04-09;75
1ªDose;2021-04-10;1
1ªDose;2021-04-11;2
1ªDose;2021-04-12;52
1ªDose;2021-04-13;133
1ªDose;2021-04-14;71
1ªDose;2021-04-15;50
1ªDose;2021-04-16;180
1ªDose;2021-04-19;124
1ªDose;2021-04-20;68
1ªDose;2021-04-21;532
1ªDose;2021-04-22;38
1ªDose;2021-04-23;20
1ªDose;2021-04-24;1
1ªDose;2021-04-26;6
1ªDose;2021-04-27;109
1ªDose;2021-04-28;119
1ªDose;2021-04-29;53
1ªDose;2021-04-30;42
2ªDose;2021-02-12;1
2ªDose;2021-02-17;89
2ªDose;2021-02-18;135
2ªDose;2021-02-19;99
2ªDose;2021-02-22;51
2ªDose;2021-02-23;16
2ªDose;2021-02-24;20
2ªDose;2021-02-25;19
2ªDose;2021-02-26;4
2ªDose;2021-02-28;7
2ªDose;2021-03-01;6
2ªDose;2021-03-02;17
2ªDose;2021-03-03;8
2ªDose;2021-03-05;16
2ªDose;2021-03-08;29
2ªDose;2021-03-09;66
2ªDose;2021-03-10;59
2ªDose;2021-03-11;97
2ªDose;2021-03-12;25
2ªDose;2021-03-13;1
2ªDose;2021-03-14;1
2ªDose;2021-03-15;36
2ªDose;2021-03-16;11
2ªDose;2021-03-17;5
2ªDose;2021-03-18;35
2ªDose;2021-03-19;25
2ªDose;2021-03-20;1
2ªDose;2021-03-22;7
2ªDose;2021-03-23;9
2ªDose;2021-03-24;18
2ªDose;2021-03-25;2
2ªDose;2021-03-26;5
2ªDose;2021-03-29;4
2ªDose;2021-03-30;18
2ªDose;2021-03-31;10
2ªDose;2021-04-05;11
2ªDose;2021-04-06;22
2ªDose;2021-04-07;61
2ªDose;2021-04-08;37
2ªDose;2021-04-09;27
2ªDose;2021-04-11;1
2ªDose;2021-04-12;74
2ªDose;2021-04-13;148
2ªDose;2021-04-14;191
2ªDose;2021-04-15;164
2ªDose;2021-04-16;160
2ªDose;2021-04-18;1
2ªDose;2021-04-19;158
2ªDose;2021-04-20;273
2ªDose;2021-04-21;49
2ªDose;2021-04-22;438
2ªDose;2021-04-23;429
2ªDose;2021-04-26;329
2ªDose;2021-04-27;370
2ªDose;2021-04-28;127
2ªDose;2021-04-29;59
2ªDose;2021-04-30;40
