Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;4
1ªDose;2021-01-21;1
1ªDose;2021-01-22;21
1ªDose;2021-01-25;9
1ªDose;2021-01-26;3
1ªDose;2021-01-27;18
1ªDose;2021-01-28;9
1ªDose;2021-01-29;12
1ªDose;2021-02-01;5
1ªDose;2021-02-02;19
1ªDose;2021-02-03;25
1ªDose;2021-02-04;2
1ªDose;2021-02-05;21
1ªDose;2021-02-08;2
1ªDose;2021-02-09;8
1ªDose;2021-02-10;11
1ªDose;2021-02-18;1
1ªDose;2021-02-19;6
1ªDose;2021-02-22;6
1ªDose;2021-02-23;21
1ªDose;2021-02-24;39
1ªDose;2021-02-25;39
1ªDose;2021-02-26;8
1ªDose;2021-03-01;1
1ªDose;2021-03-02;42
1ªDose;2021-03-03;25
1ªDose;2021-03-04;40
1ªDose;2021-03-05;2
1ªDose;2021-03-08;21
1ªDose;2021-03-10;46
1ªDose;2021-03-11;49
1ªDose;2021-03-12;3
1ªDose;2021-03-15;22
1ªDose;2021-03-16;10
1ªDose;2021-03-17;19
1ªDose;2021-03-18;3
1ªDose;2021-03-23;22
1ªDose;2021-03-24;24
1ªDose;2021-03-25;117
1ªDose;2021-03-27;116
1ªDose;2021-03-29;24
1ªDose;2021-03-30;82
1ªDose;2021-03-31;197
1ªDose;2021-04-03;120
1ªDose;2021-04-04;96
1ªDose;2021-04-05;89
1ªDose;2021-04-06;65
1ªDose;2021-04-07;126
1ªDose;2021-04-08;330
1ªDose;2021-04-09;1
1ªDose;2021-04-12;21
1ªDose;2021-04-13;18
1ªDose;2021-04-15;9
1ªDose;2021-04-19;10
1ªDose;2021-04-20;8
1ªDose;2021-04-21;4
1ªDose;2021-04-26;1
1ªDose;2021-04-27;5
1ªDose;2021-04-28;3
2ªDose;2021-02-18;7
2ªDose;2021-02-19;14
2ªDose;2021-02-22;9
2ªDose;2021-02-23;8
2ªDose;2021-02-24;9
2ªDose;2021-02-25;7
2ªDose;2021-02-26;17
2ªDose;2021-03-01;4
2ªDose;2021-03-02;3
2ªDose;2021-03-03;2
2ªDose;2021-03-05;4
2ªDose;2021-03-16;2
2ªDose;2021-03-18;14
2ªDose;2021-03-23;37
2ªDose;2021-03-24;33
2ªDose;2021-03-25;5
2ªDose;2021-03-27;6
2ªDose;2021-03-29;7
2ªDose;2021-03-30;1
2ªDose;2021-03-31;4
2ªDose;2021-04-05;11
2ªDose;2021-04-06;36
2ªDose;2021-04-07;38
2ªDose;2021-04-08;40
2ªDose;2021-04-12;12
2ªDose;2021-04-13;11
2ªDose;2021-04-14;43
2ªDose;2021-04-15;23
2ªDose;2021-04-20;77
2ªDose;2021-04-21;8
2ªDose;2021-04-22;36
2ªDose;2021-04-26;19
2ªDose;2021-04-27;8
2ªDose;2021-04-28;17
