Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-01-21;78
1ªDose;2021-01-22;16
1ªDose;2021-01-25;20
1ªDose;2021-01-26;15
1ªDose;2021-01-27;34
1ªDose;2021-01-28;34
1ªDose;2021-01-29;23
1ªDose;2021-02-01;16
1ªDose;2021-02-03;5
1ªDose;2021-02-04;2
1ªDose;2021-02-05;82
1ªDose;2021-02-06;6
1ªDose;2021-02-08;69
1ªDose;2021-02-09;23
1ªDose;2021-02-10;42
1ªDose;2021-02-11;48
1ªDose;2021-02-12;102
1ªDose;2021-02-15;1
1ªDose;2021-02-18;48
1ªDose;2021-02-19;54
1ªDose;2021-02-20;2
1ªDose;2021-02-22;29
1ªDose;2021-02-23;76
1ªDose;2021-02-24;54
1ªDose;2021-02-25;15
1ªDose;2021-02-26;50
1ªDose;2021-03-01;73
1ªDose;2021-03-02;147
1ªDose;2021-03-03;219
1ªDose;2021-03-04;173
1ªDose;2021-03-05;200
1ªDose;2021-03-06;1
1ªDose;2021-03-08;61
1ªDose;2021-03-09;77
1ªDose;2021-03-10;55
1ªDose;2021-03-11;26
1ªDose;2021-03-12;45
1ªDose;2021-03-13;2
1ªDose;2021-03-15;7
1ªDose;2021-03-16;40
1ªDose;2021-03-17;245
1ªDose;2021-03-18;63
1ªDose;2021-03-19;117
1ªDose;2021-03-20;2
1ªDose;2021-03-22;140
1ªDose;2021-03-23;136
1ªDose;2021-03-24;348
1ªDose;2021-03-25;246
1ªDose;2021-03-26;267
1ªDose;2021-03-28;1
1ªDose;2021-03-29;454
1ªDose;2021-03-30;655
1ªDose;2021-03-31;605
1ªDose;2021-04-01;2
1ªDose;2021-04-02;27
1ªDose;2021-04-03;263
1ªDose;2021-04-04;151
1ªDose;2021-04-05;225
1ªDose;2021-04-06;237
1ªDose;2021-04-07;370
1ªDose;2021-04-08;330
1ªDose;2021-04-09;46
1ªDose;2021-04-10;121
1ªDose;2021-04-11;155
1ªDose;2021-04-12;39
1ªDose;2021-04-13;264
1ªDose;2021-04-14;104
1ªDose;2021-04-15;216
1ªDose;2021-04-16;71
1ªDose;2021-04-17;106
1ªDose;2021-04-18;143
1ªDose;2021-04-19;102
1ªDose;2021-04-20;273
1ªDose;2021-04-22;224
1ªDose;2021-04-23;198
1ªDose;2021-04-24;17
1ªDose;2021-04-25;4
1ªDose;2021-04-26;161
1ªDose;2021-04-27;203
1ªDose;2021-04-28;308
1ªDose;2021-04-29;86
1ªDose;2021-04-30;36
2ªDose;2021-01-27;1
2ªDose;2021-02-10;1
2ªDose;2021-02-12;3
2ªDose;2021-02-18;69
2ªDose;2021-02-19;46
2ªDose;2021-02-22;56
2ªDose;2021-02-23;5
2ªDose;2021-02-24;3
2ªDose;2021-02-26;1
2ªDose;2021-03-01;13
2ªDose;2021-03-02;40
2ªDose;2021-03-03;34
2ªDose;2021-03-04;6
2ªDose;2021-03-05;41
2ªDose;2021-03-06;2
2ªDose;2021-03-08;42
2ªDose;2021-03-09;21
2ªDose;2021-03-10;8
2ªDose;2021-03-11;16
2ªDose;2021-03-12;41
2ªDose;2021-03-15;17
2ªDose;2021-03-16;3
2ªDose;2021-03-17;23
2ªDose;2021-03-18;39
2ªDose;2021-03-19;81
2ªDose;2021-03-20;1
2ªDose;2021-03-22;31
2ªDose;2021-03-23;34
2ªDose;2021-03-24;29
2ªDose;2021-03-25;14
2ªDose;2021-03-26;50
2ªDose;2021-03-29;24
2ªDose;2021-03-30;36
2ªDose;2021-03-31;19
2ªDose;2021-04-02;1
2ªDose;2021-04-03;5
2ªDose;2021-04-04;4
2ªDose;2021-04-05;32
2ªDose;2021-04-06;43
2ªDose;2021-04-07;41
2ªDose;2021-04-08;131
2ªDose;2021-04-09;124
2ªDose;2021-04-10;39
2ªDose;2021-04-12;68
2ªDose;2021-04-13;211
2ªDose;2021-04-14;285
2ªDose;2021-04-15;171
2ªDose;2021-04-16;182
2ªDose;2021-04-17;108
2ªDose;2021-04-18;51
2ªDose;2021-04-19;134
2ªDose;2021-04-20;167
2ªDose;2021-04-22;312
2ªDose;2021-04-23;240
2ªDose;2021-04-24;152
2ªDose;2021-04-25;6
2ªDose;2021-04-26;101
2ªDose;2021-04-27;79
2ªDose;2021-04-28;179
2ªDose;2021-04-29;10
2ªDose;2021-04-30;88
