Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;33
1ªDose;2021-01-21;33
1ªDose;2021-01-22;29
1ªDose;2021-01-24;6
1ªDose;2021-01-25;16
1ªDose;2021-01-26;3
1ªDose;2021-01-27;8
1ªDose;2021-01-28;9
1ªDose;2021-01-29;4
1ªDose;2021-02-01;9
1ªDose;2021-02-03;18
1ªDose;2021-02-04;20
1ªDose;2021-02-05;33
1ªDose;2021-02-06;1
1ªDose;2021-02-08;4
1ªDose;2021-02-09;4
1ªDose;2021-02-11;10
1ªDose;2021-02-12;1
1ªDose;2021-02-17;1
1ªDose;2021-02-18;43
1ªDose;2021-02-19;24
1ªDose;2021-02-22;5
1ªDose;2021-02-23;1
1ªDose;2021-02-25;6
1ªDose;2021-02-26;2
1ªDose;2021-03-02;8
1ªDose;2021-03-03;1
1ªDose;2021-03-04;12
1ªDose;2021-03-05;6
1ªDose;2021-03-09;26
1ªDose;2021-03-10;10
1ªDose;2021-03-11;26
1ªDose;2021-03-12;30
1ªDose;2021-03-15;2
1ªDose;2021-03-16;15
1ªDose;2021-03-17;3
1ªDose;2021-03-18;1
1ªDose;2021-03-19;3
1ªDose;2021-03-22;1
1ªDose;2021-03-23;97
1ªDose;2021-03-24;56
1ªDose;2021-03-25;63
1ªDose;2021-03-26;47
1ªDose;2021-03-27;149
1ªDose;2021-03-29;24
1ªDose;2021-03-30;96
1ªDose;2021-03-31;133
1ªDose;2021-04-01;1
1ªDose;2021-04-03;2
1ªDose;2021-04-05;9
1ªDose;2021-04-06;47
1ªDose;2021-04-07;34
1ªDose;2021-04-08;33
1ªDose;2021-04-09;10
1ªDose;2021-04-12;9
1ªDose;2021-04-13;4
1ªDose;2021-04-15;29
1ªDose;2021-04-20;4
1ªDose;2021-04-22;1
1ªDose;2021-04-25;1
1ªDose;2021-04-26;4
2ªDose;2021-02-18;31
2ªDose;2021-02-19;23
2ªDose;2021-02-20;2
2ªDose;2021-02-21;1
2ªDose;2021-02-22;20
2ªDose;2021-02-23;3
2ªDose;2021-02-24;4
2ªDose;2021-02-26;6
2ªDose;2021-03-01;15
2ªDose;2021-03-02;19
2ªDose;2021-03-03;29
2ªDose;2021-03-04;29
2ªDose;2021-03-05;7
2ªDose;2021-03-06;2
2ªDose;2021-03-07;1
2ªDose;2021-03-09;4
2ªDose;2021-03-10;4
2ªDose;2021-03-11;12
2ªDose;2021-03-16;7
2ªDose;2021-03-17;23
2ªDose;2021-03-18;19
2ªDose;2021-03-19;15
2ªDose;2021-03-22;4
2ªDose;2021-03-23;2
2ªDose;2021-03-24;2
2ªDose;2021-03-25;10
2ªDose;2021-03-29;2
2ªDose;2021-03-30;7
2ªDose;2021-03-31;6
2ªDose;2021-04-06;41
2ªDose;2021-04-07;6
2ªDose;2021-04-08;51
2ªDose;2021-04-13;15
2ªDose;2021-04-15;10
2ªDose;2021-04-16;15
2ªDose;2021-04-17;1
2ªDose;2021-04-20;113
2ªDose;2021-04-22;135
2ªDose;2021-04-23;102
2ªDose;2021-04-25;26
2ªDose;2021-04-26;76
2ªDose;2021-04-27;58
2ªDose;2021-04-28;38
2ªDose;2021-04-29;93
2ªDose;2021-04-30;9
