Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;8
1ªDose;2021-02-09;20
1ªDose;2021-02-10;41
1ªDose;2021-03-08;23
1ªDose;2021-03-09;29
1ªDose;2021-03-12;26
1ªDose;2021-03-15;16
1ªDose;2021-03-18;65
1ªDose;2021-03-19;16
1ªDose;2021-03-22;12
1ªDose;2021-03-23;120
1ªDose;2021-03-24;17
1ªDose;2021-03-29;5
1ªDose;2021-03-30;105
1ªDose;2021-03-31;9
1ªDose;2021-04-08;1
1ªDose;2021-04-22;2
1ªDose;2021-04-29;1
1ªDose;2021-04-30;2
2ªDose;2021-02-18;72
2ªDose;2021-02-19;10
2ªDose;2021-02-22;6
2ªDose;2021-02-24;2
2ªDose;2021-03-08;22
2ªDose;2021-03-09;25
2ªDose;2021-03-12;4
2ªDose;2021-03-15;1
2ªDose;2021-03-18;1
2ªDose;2021-03-29;12
2ªDose;2021-03-30;3
2ªDose;2021-04-06;10
2ªDose;2021-04-08;1
2ªDose;2021-04-09;28
2ªDose;2021-04-14;19
2ªDose;2021-04-19;17
2ªDose;2021-04-22;121
2ªDose;2021-04-23;7
2ªDose;2021-04-26;8
2ªDose;2021-04-27;27
2ªDose;2021-04-29;14
2ªDose;2021-04-30;4
