Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;51
1ªDose;2021-01-21;67
1ªDose;2021-01-22;15
1ªDose;2021-01-25;41
1ªDose;2021-01-26;34
1ªDose;2021-01-27;64
1ªDose;2021-01-28;110
1ªDose;2021-02-02;11
1ªDose;2021-02-03;39
1ªDose;2021-02-04;10
1ªDose;2021-02-05;1
1ªDose;2021-02-10;99
1ªDose;2021-02-11;128
1ªDose;2021-02-12;32
1ªDose;2021-02-19;19
1ªDose;2021-02-24;1
1ªDose;2021-03-01;400
1ªDose;2021-03-02;6
1ªDose;2021-03-04;3
1ªDose;2021-03-05;165
1ªDose;2021-03-08;12
1ªDose;2021-03-10;8
1ªDose;2021-03-11;52
1ªDose;2021-03-12;47
1ªDose;2021-03-15;140
1ªDose;2021-03-16;16
1ªDose;2021-03-17;2
1ªDose;2021-03-18;5
1ªDose;2021-03-20;300
1ªDose;2021-03-21;1
1ªDose;2021-03-22;9
1ªDose;2021-03-23;1
1ªDose;2021-03-24;890
1ªDose;2021-03-25;77
1ªDose;2021-03-26;75
1ªDose;2021-03-30;8
1ªDose;2021-03-31;520
1ªDose;2021-04-01;130
1ªDose;2021-04-04;1
1ªDose;2021-04-05;2
1ªDose;2021-04-06;26
1ªDose;2021-04-07;19
1ªDose;2021-04-08;1
1ªDose;2021-04-09;12
1ªDose;2021-04-10;4
1ªDose;2021-04-12;223
1ªDose;2021-04-13;39
1ªDose;2021-04-14;6
1ªDose;2021-04-16;8
1ªDose;2021-04-17;495
1ªDose;2021-04-18;1
1ªDose;2021-04-19;258
1ªDose;2021-04-20;3
1ªDose;2021-04-21;7
1ªDose;2021-04-22;2
1ªDose;2021-04-23;3
1ªDose;2021-04-24;8
1ªDose;2021-04-26;521
1ªDose;2021-04-27;4
1ªDose;2021-04-28;2
2ªDose;2021-01-21;1
2ªDose;2021-01-28;2
2ªDose;2021-02-10;2
2ªDose;2021-02-11;68
2ªDose;2021-02-12;96
2ªDose;2021-02-17;77
2ªDose;2021-02-18;6
2ªDose;2021-02-19;4
2ªDose;2021-02-22;26
2ªDose;2021-02-23;4
2ªDose;2021-02-24;5
2ªDose;2021-02-25;2
2ªDose;2021-02-26;2
2ªDose;2021-03-01;4
2ªDose;2021-03-02;1
2ªDose;2021-03-03;5
2ªDose;2021-03-04;1
2ªDose;2021-03-05;1
2ªDose;2021-03-08;1
2ªDose;2021-03-09;1
2ªDose;2021-03-10;116
2ªDose;2021-03-11;82
2ªDose;2021-03-12;12
2ªDose;2021-03-15;8
2ªDose;2021-03-16;20
2ªDose;2021-03-17;9
2ªDose;2021-03-18;5
2ªDose;2021-03-20;6
2ªDose;2021-03-22;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;1
2ªDose;2021-03-25;1
2ªDose;2021-03-26;11
2ªDose;2021-03-29;1
2ªDose;2021-03-30;3
2ªDose;2021-03-31;1
2ªDose;2021-04-01;2
2ªDose;2021-04-05;148
2ªDose;2021-04-07;2
2ªDose;2021-04-08;54
2ªDose;2021-04-09;25
2ªDose;2021-04-10;295
2ªDose;2021-04-13;182
2ªDose;2021-04-14;5
2ªDose;2021-04-15;23
2ªDose;2021-04-16;16
2ªDose;2021-04-17;3
2ªDose;2021-04-19;9
2ªDose;2021-04-20;524
2ªDose;2021-04-21;261
2ªDose;2021-04-22;65
2ªDose;2021-04-23;51
2ªDose;2021-04-24;196
2ªDose;2021-04-26;4
2ªDose;2021-04-27;530
2ªDose;2021-04-28;59
2ªDose;2021-04-29;14
2ªDose;2021-04-30;4
