Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;2
1ªDose;2021-02-04;1
1ªDose;2021-02-11;16
1ªDose;2021-02-12;13
1ªDose;2021-02-15;8
1ªDose;2021-02-17;3
1ªDose;2021-02-18;11
1ªDose;2021-02-19;10
1ªDose;2021-02-22;2
1ªDose;2021-03-08;20
1ªDose;2021-03-09;10
1ªDose;2021-03-15;60
1ªDose;2021-03-16;1
1ªDose;2021-03-19;26
1ªDose;2021-03-22;13
1ªDose;2021-03-23;79
1ªDose;2021-03-24;75
1ªDose;2021-03-25;80
1ªDose;2021-03-26;100
1ªDose;2021-03-27;44
1ªDose;2021-03-29;18
1ªDose;2021-03-30;18
1ªDose;2021-03-31;172
1ªDose;2021-04-13;9
2ªDose;2021-02-22;5
2ªDose;2021-02-23;22
2ªDose;2021-02-24;19
2ªDose;2021-02-25;9
2ªDose;2021-02-26;3
2ªDose;2021-03-01;2
2ªDose;2021-03-04;1
2ªDose;2021-03-10;20
2ªDose;2021-03-11;10
2ªDose;2021-03-12;10
2ªDose;2021-03-16;12
2ªDose;2021-03-17;10
2ªDose;2021-03-24;1
2ªDose;2021-04-01;3
2ªDose;2021-04-05;1
2ªDose;2021-04-06;8
2ªDose;2021-04-08;10
2ªDose;2021-04-09;9
2ªDose;2021-04-12;1
2ªDose;2021-04-15;53
2ªDose;2021-04-19;9
2ªDose;2021-04-22;24
2ªDose;2021-04-23;58
2ªDose;2021-04-24;91
2ªDose;2021-04-25;56
2ªDose;2021-04-26;95
2ªDose;2021-04-27;57
2ªDose;2021-04-28;10
2ªDose;2021-04-29;157
2ªDose;2021-04-30;18
