Dose Aplicada;Data;Quantidade
1ªDose;2021-02-24;2
1ªDose;2021-02-25;10
1ªDose;2021-02-26;20
1ªDose;2021-02-27;3
1ªDose;2021-03-01;57
1ªDose;2021-03-02;38
1ªDose;2021-03-03;27
1ªDose;2021-03-04;23
1ªDose;2021-03-05;9
1ªDose;2021-03-06;8
1ªDose;2021-03-08;134
1ªDose;2021-03-09;69
1ªDose;2021-03-10;33
1ªDose;2021-03-11;29
1ªDose;2021-03-12;25
1ªDose;2021-03-13;5
1ªDose;2021-03-15;319
1ªDose;2021-03-16;3
1ªDose;2021-03-17;9
1ªDose;2021-03-18;1
1ªDose;2021-04-04;3
1ªDose;2021-04-06;1
1ªDose;2021-04-12;59
1ªDose;2021-04-13;87
1ªDose;2021-04-14;90
1ªDose;2021-04-15;40
1ªDose;2021-04-16;18
1ªDose;2021-04-17;12
1ªDose;2021-04-18;5
1ªDose;2021-04-19;18
1ªDose;2021-04-20;17
1ªDose;2021-04-21;2
1ªDose;2021-04-22;21
1ªDose;2021-04-23;86
1ªDose;2021-04-24;4
1ªDose;2021-04-25;5
1ªDose;2021-04-26;149
1ªDose;2021-04-27;50
1ªDose;2021-04-28;43
1ªDose;2021-04-29;31
1ªDose;2021-04-30;3
1ªDose;2021-05-01;29
2ªDose;2021-03-08;1
2ªDose;2021-04-16;2
2ªDose;2021-04-19;2
2ªDose;2021-04-29;1
