Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;62
1ªDose;2021-01-20;3
1ªDose;2021-01-21;2
1ªDose;2021-01-26;1
1ªDose;2021-02-08;1
1ªDose;2021-02-10;1
1ªDose;2021-02-11;28
1ªDose;2021-02-12;1
1ªDose;2021-02-13;2
1ªDose;2021-02-19;9
1ªDose;2021-02-23;1
1ªDose;2021-03-08;33
1ªDose;2021-03-12;11
1ªDose;2021-03-13;20
1ªDose;2021-03-20;2
1ªDose;2021-03-22;55
1ªDose;2021-03-23;118
1ªDose;2021-03-24;46
1ªDose;2021-03-30;93
1ªDose;2021-04-06;3
2ªDose;2021-02-10;54
2ªDose;2021-02-11;6
2ªDose;2021-02-12;1
2ªDose;2021-02-19;2
2ªDose;2021-02-24;1
2ªDose;2021-03-05;8
2ªDose;2021-03-06;17
2ªDose;2021-03-08;7
2ªDose;2021-03-09;1
2ªDose;2021-03-26;28
2ªDose;2021-03-30;6
2ªDose;2021-04-05;28
2ªDose;2021-04-06;56
2ªDose;2021-04-10;1
2ªDose;2021-04-19;120
2ªDose;2021-04-21;34
2ªDose;2021-04-26;86
