Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;3
1ªDose;2021-01-21;1
1ªDose;2021-01-22;1
1ªDose;2021-01-27;2
1ªDose;2021-01-28;1
1ªDose;2021-01-29;2
1ªDose;2021-02-03;15
1ªDose;2021-02-11;19
1ªDose;2021-02-12;29
1ªDose;2021-02-18;21
1ªDose;2021-02-19;7
1ªDose;2021-02-22;10
1ªDose;2021-03-04;10
1ªDose;2021-03-08;48
1ªDose;2021-03-15;59
1ªDose;2021-03-17;1
1ªDose;2021-03-22;84
1ªDose;2021-03-25;117
1ªDose;2021-03-26;125
1ªDose;2021-03-29;14
1ªDose;2021-03-30;7
1ªDose;2021-03-31;139
1ªDose;2021-04-06;6
1ªDose;2021-04-07;24
1ªDose;2021-04-09;52
1ªDose;2021-04-12;7
1ªDose;2021-04-20;152
1ªDose;2021-04-22;63
1ªDose;2021-04-26;16
1ªDose;2021-04-27;9
1ªDose;2021-04-28;7
2ªDose;2021-01-27;1
2ªDose;2021-02-12;1
2ªDose;2021-02-18;97
2ªDose;2021-02-19;9
2ªDose;2021-02-22;3
2ªDose;2021-02-23;3
2ªDose;2021-02-24;1
2ªDose;2021-02-26;1
2ªDose;2021-03-01;1
2ªDose;2021-03-02;2
2ªDose;2021-03-03;1
2ªDose;2021-03-12;1
2ªDose;2021-03-15;8
2ªDose;2021-03-16;18
2ªDose;2021-03-17;21
2ªDose;2021-03-18;10
2ªDose;2021-03-19;11
2ªDose;2021-03-22;7
2ªDose;2021-03-23;10
2ªDose;2021-03-30;1
2ªDose;2021-04-06;44
2ªDose;2021-04-07;1
2ªDose;2021-04-20;76
2ªDose;2021-04-23;90
2ªDose;2021-04-27;76
2ªDose;2021-04-28;43
