Dose Aplicada;Data;Quantidade
1ªDose;2021-02-10;29
1ªDose;2021-02-11;10
1ªDose;2021-03-01;1
1ªDose;2021-03-05;10
1ªDose;2021-03-08;10
1ªDose;2021-03-15;19
1ªDose;2021-03-19;37
1ªDose;2021-03-24;103
1ªDose;2021-03-25;8
1ªDose;2021-03-30;29
1ªDose;2021-03-31;26
1ªDose;2021-04-05;11
1ªDose;2021-04-12;2
1ªDose;2021-04-23;1
1ªDose;2021-04-27;1
2ªDose;2021-02-17;37
2ªDose;2021-02-18;1
2ªDose;2021-02-19;3
2ªDose;2021-02-22;1
2ªDose;2021-03-11;40
2ªDose;2021-03-31;1
2ªDose;2021-04-05;20
2ªDose;2021-04-12;17
2ªDose;2021-04-15;37
2ªDose;2021-04-22;18
2ªDose;2021-04-23;90
2ªDose;2021-04-27;36
