Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;10
1ªDose;2021-02-02;29
1ªDose;2021-02-03;1
1ªDose;2021-02-04;19
1ªDose;2021-02-09;9
1ªDose;2021-02-11;19
1ªDose;2021-02-12;77
1ªDose;2021-02-13;40
1ªDose;2021-02-16;9
1ªDose;2021-02-17;22
1ªDose;2021-02-23;8
1ªDose;2021-02-24;12
1ªDose;2021-02-26;14
1ªDose;2021-03-01;9
1ªDose;2021-03-02;11
1ªDose;2021-03-04;10
1ªDose;2021-03-05;4
1ªDose;2021-03-09;25
1ªDose;2021-03-10;6
1ªDose;2021-03-12;14
1ªDose;2021-03-15;13
1ªDose;2021-03-16;3
1ªDose;2021-03-17;4
1ªDose;2021-03-18;7
1ªDose;2021-03-19;5
1ªDose;2021-03-22;124
1ªDose;2021-03-23;101
1ªDose;2021-03-24;35
1ªDose;2021-03-25;97
1ªDose;2021-03-26;51
1ªDose;2021-03-27;235
1ªDose;2021-03-28;57
1ªDose;2021-03-29;38
1ªDose;2021-03-30;101
1ªDose;2021-03-31;27
1ªDose;2021-04-01;4
1ªDose;2021-04-05;23
1ªDose;2021-04-06;41
1ªDose;2021-04-07;70
1ªDose;2021-04-08;55
1ªDose;2021-04-12;11
1ªDose;2021-04-13;93
1ªDose;2021-04-14;10
1ªDose;2021-04-15;13
1ªDose;2021-04-16;393
1ªDose;2021-04-17;444
1ªDose;2021-04-19;77
1ªDose;2021-04-20;28
1ªDose;2021-04-21;24
1ªDose;2021-04-22;48
1ªDose;2021-04-23;195
1ªDose;2021-04-24;36
1ªDose;2021-04-26;97
1ªDose;2021-04-27;39
1ªDose;2021-04-28;318
1ªDose;2021-04-29;74
1ªDose;2021-04-30;18
2ªDose;2021-02-11;58
2ªDose;2021-02-12;69
2ªDose;2021-02-15;4
2ªDose;2021-02-16;27
2ªDose;2021-02-22;6
2ªDose;2021-02-23;4
2ªDose;2021-02-24;8
2ªDose;2021-03-02;1
2ªDose;2021-03-03;2
2ªDose;2021-03-09;78
2ªDose;2021-03-10;35
2ªDose;2021-03-15;13
2ªDose;2021-03-16;2
2ªDose;2021-03-17;10
2ªDose;2021-03-18;9
2ªDose;2021-03-19;9
2ªDose;2021-03-22;5
2ªDose;2021-03-23;2
2ªDose;2021-03-24;3
2ªDose;2021-03-25;1
2ªDose;2021-04-05;7
2ªDose;2021-04-06;3
2ªDose;2021-04-08;1
2ªDose;2021-04-12;17
2ªDose;2021-04-13;45
2ªDose;2021-04-14;73
2ªDose;2021-04-15;55
2ªDose;2021-04-16;46
2ªDose;2021-04-17;2
2ªDose;2021-04-19;3
2ªDose;2021-04-20;12
2ªDose;2021-04-21;8
2ªDose;2021-04-22;14
2ªDose;2021-04-23;2
2ªDose;2021-04-24;1
2ªDose;2021-04-26;1
2ªDose;2021-04-27;1
2ªDose;2021-04-28;3
