Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;1
1ªDose;2021-01-27;1
1ªDose;2021-01-28;1
1ªDose;2021-01-29;4
1ªDose;2021-02-02;1
1ªDose;2021-02-10;1
1ªDose;2021-02-11;4
1ªDose;2021-02-12;9
1ªDose;2021-02-15;3
1ªDose;2021-02-18;3
1ªDose;2021-02-19;3
1ªDose;2021-02-22;1
1ªDose;2021-02-23;3
1ªDose;2021-02-24;4
1ªDose;2021-02-26;1
1ªDose;2021-03-01;1
1ªDose;2021-03-02;17
1ªDose;2021-03-03;4
1ªDose;2021-03-05;1
1ªDose;2021-03-09;1
1ªDose;2021-03-11;3
1ªDose;2021-03-12;1
1ªDose;2021-03-15;24
1ªDose;2021-03-16;52
1ªDose;2021-03-17;39
1ªDose;2021-03-18;16
1ªDose;2021-03-22;52
1ªDose;2021-03-23;58
1ªDose;2021-03-24;25
1ªDose;2021-03-27;18
1ªDose;2021-03-29;8
1ªDose;2021-03-30;7
1ªDose;2021-03-31;94
1ªDose;2021-04-05;27
1ªDose;2021-04-06;12
1ªDose;2021-04-07;23
1ªDose;2021-04-08;23
1ªDose;2021-04-09;1
1ªDose;2021-04-10;19
1ªDose;2021-04-11;15
1ªDose;2021-04-12;40
1ªDose;2021-04-13;12
1ªDose;2021-04-14;95
1ªDose;2021-04-15;27
1ªDose;2021-04-16;6
1ªDose;2021-04-18;28
1ªDose;2021-04-19;8
1ªDose;2021-04-20;3
1ªDose;2021-04-22;3
1ªDose;2021-04-23;6
1ªDose;2021-04-26;7
1ªDose;2021-04-27;407
1ªDose;2021-04-28;199
1ªDose;2021-04-29;31
1ªDose;2021-04-30;7
2ªDose;2021-02-11;16
2ªDose;2021-02-12;17
2ªDose;2021-02-15;14
2ªDose;2021-02-18;6
2ªDose;2021-02-19;14
2ªDose;2021-02-21;1
2ªDose;2021-02-22;9
2ªDose;2021-02-23;3
2ªDose;2021-02-24;1
2ªDose;2021-02-25;13
2ªDose;2021-02-26;3
2ªDose;2021-03-01;3
2ªDose;2021-03-02;5
2ªDose;2021-03-03;2
2ªDose;2021-03-04;1
2ªDose;2021-03-08;14
2ªDose;2021-03-09;8
2ªDose;2021-03-10;1
2ªDose;2021-03-11;5
2ªDose;2021-03-12;2
2ªDose;2021-03-15;2
2ªDose;2021-03-16;3
2ªDose;2021-03-17;1
2ªDose;2021-03-23;1
2ªDose;2021-03-24;3
2ªDose;2021-03-25;1
2ªDose;2021-03-29;4
2ªDose;2021-03-30;2
2ªDose;2021-03-31;7
2ªDose;2021-04-04;1
2ªDose;2021-04-05;11
2ªDose;2021-04-06;15
2ªDose;2021-04-07;41
2ªDose;2021-04-08;11
2ªDose;2021-04-09;7
2ªDose;2021-04-11;1
2ªDose;2021-04-12;36
2ªDose;2021-04-13;14
2ªDose;2021-04-14;29
2ªDose;2021-04-15;20
2ªDose;2021-04-16;5
2ªDose;2021-04-19;25
2ªDose;2021-04-20;17
2ªDose;2021-04-22;13
2ªDose;2021-04-23;3
2ªDose;2021-04-26;29
2ªDose;2021-04-27;22
2ªDose;2021-04-28;21
2ªDose;2021-04-29;8
2ªDose;2021-04-30;1
