Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;39
1ªDose;2021-02-01;11
1ªDose;2021-02-02;30
1ªDose;2021-02-04;1
1ªDose;2021-02-26;28
1ªDose;2021-02-27;1
1ªDose;2021-03-01;17
1ªDose;2021-03-02;31
1ªDose;2021-03-03;85
1ªDose;2021-03-04;14
1ªDose;2021-03-05;30
1ªDose;2021-03-08;28
1ªDose;2021-03-12;1
1ªDose;2021-03-17;24
1ªDose;2021-03-23;9
1ªDose;2021-03-24;5
1ªDose;2021-03-25;36
1ªDose;2021-03-26;106
1ªDose;2021-03-27;165
1ªDose;2021-03-28;54
1ªDose;2021-03-29;143
1ªDose;2021-03-30;8
1ªDose;2021-03-31;33
1ªDose;2021-04-01;10
1ªDose;2021-04-12;2
1ªDose;2021-04-20;8
1ªDose;2021-04-21;2
1ªDose;2021-04-23;1
1ªDose;2021-04-26;9
1ªDose;2021-04-27;21
1ªDose;2021-04-28;13
1ªDose;2021-04-29;8
2ªDose;2021-03-04;1
2ªDose;2021-03-08;9
2ªDose;2021-03-12;1
2ªDose;2021-03-17;7
2ªDose;2021-03-23;1
2ªDose;2021-03-24;5
2ªDose;2021-03-25;11
2ªDose;2021-03-26;11
2ªDose;2021-03-29;12
2ªDose;2021-03-30;4
2ªDose;2021-03-31;4
2ªDose;2021-04-01;11
2ªDose;2021-04-27;31
