Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-30;1
1ªDose;2021-02-02;34
1ªDose;2021-02-03;18
1ªDose;2021-02-04;15
1ªDose;2021-02-05;3
1ªDose;2021-02-11;27
1ªDose;2021-02-12;6
1ªDose;2021-02-17;1
1ªDose;2021-02-19;5
1ªDose;2021-02-22;3
1ªDose;2021-02-23;3
1ªDose;2021-02-24;1
1ªDose;2021-02-25;2
1ªDose;2021-02-28;1
1ªDose;2021-03-02;2
1ªDose;2021-03-03;2
1ªDose;2021-03-04;1
1ªDose;2021-03-05;29
1ªDose;2021-03-08;30
1ªDose;2021-03-09;1
1ªDose;2021-03-10;3
1ªDose;2021-03-11;6
1ªDose;2021-03-12;2
1ªDose;2021-03-16;4
1ªDose;2021-03-17;27
1ªDose;2021-03-18;3
1ªDose;2021-03-19;3
1ªDose;2021-03-23;6
1ªDose;2021-03-25;13
1ªDose;2021-03-26;20
1ªDose;2021-03-27;2
1ªDose;2021-03-29;176
1ªDose;2021-03-30;149
1ªDose;2021-03-31;101
1ªDose;2021-04-01;208
1ªDose;2021-04-02;9
1ªDose;2021-04-05;30
1ªDose;2021-04-06;23
1ªDose;2021-04-07;17
1ªDose;2021-04-08;4
1ªDose;2021-04-09;5
1ªDose;2021-04-12;177
1ªDose;2021-04-13;6
1ªDose;2021-04-14;17
1ªDose;2021-04-15;25
1ªDose;2021-04-16;9
1ªDose;2021-04-19;2
1ªDose;2021-04-20;10
1ªDose;2021-04-21;5
1ªDose;2021-04-22;5
1ªDose;2021-04-26;11
1ªDose;2021-04-27;3
1ªDose;2021-04-30;15
2ªDose;2021-01-23;1
2ªDose;2021-02-18;8
2ªDose;2021-02-19;27
2ªDose;2021-02-21;2
2ªDose;2021-02-22;11
2ªDose;2021-02-23;27
2ªDose;2021-02-26;2
2ªDose;2021-03-02;8
2ªDose;2021-03-04;1
2ªDose;2021-03-05;2
2ªDose;2021-03-08;12
2ªDose;2021-03-09;5
2ªDose;2021-03-10;7
2ªDose;2021-03-11;19
2ªDose;2021-03-12;3
2ªDose;2021-03-16;5
2ªDose;2021-03-17;4
2ªDose;2021-03-18;1
2ªDose;2021-03-19;3
2ªDose;2021-03-20;2
2ªDose;2021-03-22;2
2ªDose;2021-03-25;3
2ªDose;2021-03-26;1
2ªDose;2021-04-01;1
2ªDose;2021-04-05;2
2ªDose;2021-04-06;1
2ªDose;2021-04-07;2
2ªDose;2021-04-08;2
2ªDose;2021-04-09;4
2ªDose;2021-04-12;11
2ªDose;2021-04-13;3
2ªDose;2021-04-14;6
2ªDose;2021-04-15;3
2ªDose;2021-04-16;5
2ªDose;2021-04-19;22
2ªDose;2021-04-20;29
2ªDose;2021-04-21;99
2ªDose;2021-04-22;13
2ªDose;2021-04-26;28
2ªDose;2021-04-27;18
2ªDose;2021-04-28;17
2ªDose;2021-04-30;118
