Dose Aplicada;Data;Quantidade
1ªDose;2021-02-09;10
1ªDose;2021-02-18;11
1ªDose;2021-02-26;9
1ªDose;2021-03-09;9
1ªDose;2021-03-18;2
1ªDose;2021-03-23;19
1ªDose;2021-03-24;21
1ªDose;2021-03-25;18
1ªDose;2021-03-26;22
1ªDose;2021-03-30;23
1ªDose;2021-04-05;11
1ªDose;2021-04-07;30
1ªDose;2021-04-08;16
1ªDose;2021-04-10;22
1ªDose;2021-04-11;23
1ªDose;2021-04-12;5
1ªDose;2021-04-13;1
1ªDose;2021-04-26;2
1ªDose;2021-04-27;3
1ªDose;2021-04-29;2
2ªDose;2021-03-18;5
2ªDose;2021-04-13;1
2ªDose;2021-04-26;23
2ªDose;2021-04-27;9
2ªDose;2021-04-29;1
