Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;37
1ªDose;2021-01-20;21
1ªDose;2021-01-21;5
1ªDose;2021-02-12;53
1ªDose;2021-02-15;15
1ªDose;2021-02-16;31
1ªDose;2021-02-17;20
1ªDose;2021-02-18;19
1ªDose;2021-02-19;13
1ªDose;2021-02-22;1
1ªDose;2021-02-23;10
1ªDose;2021-02-26;2
1ªDose;2021-03-02;23
1ªDose;2021-03-03;6
1ªDose;2021-03-04;20
1ªDose;2021-03-05;3
1ªDose;2021-03-09;4
1ªDose;2021-03-11;3
1ªDose;2021-03-12;2
1ªDose;2021-03-22;48
1ªDose;2021-03-23;52
1ªDose;2021-03-24;30
1ªDose;2021-03-25;54
1ªDose;2021-03-26;12
1ªDose;2021-03-27;21
1ªDose;2021-03-29;16
1ªDose;2021-03-30;15
1ªDose;2021-04-09;4
1ªDose;2021-04-12;74
1ªDose;2021-04-13;10
1ªDose;2021-04-14;2
2ªDose;2021-02-15;1
2ªDose;2021-02-16;27
2ªDose;2021-02-18;25
2ªDose;2021-02-19;4
2ªDose;2021-02-22;1
2ªDose;2021-03-01;1
2ªDose;2021-03-04;1
2ªDose;2021-03-12;50
2ªDose;2021-03-16;46
2ªDose;2021-03-17;19
2ªDose;2021-03-18;14
2ªDose;2021-03-19;17
2ªDose;2021-03-23;10
2ªDose;2021-03-30;20
2ªDose;2021-03-31;23
2ªDose;2021-04-07;4
2ªDose;2021-04-09;11
2ªDose;2021-04-20;2
2ªDose;2021-04-21;20
2ªDose;2021-04-22;19
2ªDose;2021-04-23;23
2ªDose;2021-04-24;7
2ªDose;2021-04-26;21
