Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;2
1ªDose;2021-02-18;15
1ªDose;2021-02-19;19
1ªDose;2021-02-23;7
1ªDose;2021-03-16;10
1ªDose;2021-03-17;30
1ªDose;2021-03-18;19
1ªDose;2021-03-19;10
1ªDose;2021-03-23;10
1ªDose;2021-03-24;19
1ªDose;2021-03-26;30
1ªDose;2021-03-30;8
1ªDose;2021-04-06;113
1ªDose;2021-04-07;122
1ªDose;2021-04-08;129
1ªDose;2021-04-09;58
1ªDose;2021-04-13;20
1ªDose;2021-04-15;1
1ªDose;2021-04-16;3
1ªDose;2021-04-23;1
2ªDose;2021-02-11;19
2ªDose;2021-02-15;10
2ªDose;2021-02-18;5
2ªDose;2021-02-19;2
2ªDose;2021-02-23;2
2ªDose;2021-03-11;5
2ªDose;2021-03-12;28
2ªDose;2021-03-15;3
2ªDose;2021-03-17;1
2ªDose;2021-03-19;2
2ªDose;2021-03-23;2
2ªDose;2021-03-30;1
2ªDose;2021-04-14;30
2ªDose;2021-04-15;19
2ªDose;2021-04-16;63
2ªDose;2021-04-19;10
2ªDose;2021-04-22;67
2ªDose;2021-04-23;104
2ªDose;2021-04-26;70
