Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-25;1
1ªDose;2021-02-02;2
1ªDose;2021-02-03;4
1ªDose;2021-02-05;18
1ªDose;2021-02-08;31
1ªDose;2021-02-11;19
1ªDose;2021-02-12;9
1ªDose;2021-02-17;9
1ªDose;2021-02-18;2
1ªDose;2021-02-19;44
1ªDose;2021-02-24;7
1ªDose;2021-03-01;25
1ªDose;2021-03-04;31
1ªDose;2021-03-08;12
1ªDose;2021-03-09;48
1ªDose;2021-03-10;48
1ªDose;2021-03-11;14
1ªDose;2021-03-12;7
1ªDose;2021-03-15;9
1ªDose;2021-03-19;10
1ªDose;2021-03-23;17
1ªDose;2021-03-24;55
1ªDose;2021-03-25;225
1ªDose;2021-03-26;116
1ªDose;2021-03-29;162
1ªDose;2021-03-30;144
1ªDose;2021-03-31;134
1ªDose;2021-04-01;48
1ªDose;2021-04-02;10
1ªDose;2021-04-05;135
1ªDose;2021-04-06;232
1ªDose;2021-04-07;73
1ªDose;2021-04-08;46
1ªDose;2021-04-09;27
1ªDose;2021-04-12;25
1ªDose;2021-04-13;1
1ªDose;2021-04-14;9
1ªDose;2021-04-15;24
1ªDose;2021-04-16;8
1ªDose;2021-04-19;8
1ªDose;2021-04-20;5
1ªDose;2021-04-23;9
1ªDose;2021-04-26;21
1ªDose;2021-04-27;28
2ªDose;2021-02-03;1
2ªDose;2021-02-18;26
2ªDose;2021-02-19;8
2ªDose;2021-02-23;2
2ªDose;2021-02-24;7
2ªDose;2021-03-01;2
2ªDose;2021-03-03;4
2ªDose;2021-03-04;2
2ªDose;2021-03-08;2
2ªDose;2021-03-09;2
2ªDose;2021-03-12;2
2ªDose;2021-03-19;3
2ªDose;2021-03-23;18
2ªDose;2021-03-26;6
2ªDose;2021-03-29;2
2ªDose;2021-03-30;3
2ªDose;2021-03-31;19
2ªDose;2021-04-06;19
2ªDose;2021-04-12;7
2ªDose;2021-04-14;8
2ªDose;2021-04-16;10
2ªDose;2021-04-20;18
2ªDose;2021-04-22;8
2ªDose;2021-04-23;48
2ªDose;2021-04-26;26
2ªDose;2021-04-27;33
2ªDose;2021-04-29;18
