Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;4
1ªDose;2021-01-27;3
1ªDose;2021-01-28;2
1ªDose;2021-02-11;26
1ªDose;2021-02-12;18
1ªDose;2021-02-18;3
1ªDose;2021-02-22;5
1ªDose;2021-03-02;10
1ªDose;2021-03-03;38
1ªDose;2021-03-04;28
1ªDose;2021-03-05;9
1ªDose;2021-03-06;20
1ªDose;2021-03-08;19
1ªDose;2021-03-13;10
1ªDose;2021-03-18;15
1ªDose;2021-03-19;16
1ªDose;2021-03-24;93
1ªDose;2021-03-25;46
1ªDose;2021-03-26;108
1ªDose;2021-03-27;16
1ªDose;2021-03-29;43
1ªDose;2021-03-30;315
1ªDose;2021-03-31;144
1ªDose;2021-04-05;67
1ªDose;2021-04-06;30
1ªDose;2021-04-07;68
1ªDose;2021-04-08;22
1ªDose;2021-04-09;4
1ªDose;2021-04-10;32
1ªDose;2021-04-13;50
1ªDose;2021-04-15;7
1ªDose;2021-04-16;2
1ªDose;2021-04-20;7
1ªDose;2021-04-28;36
1ªDose;2021-04-29;1
2ªDose;2021-02-18;74
2ªDose;2021-02-22;20
2ªDose;2021-03-13;38
2ªDose;2021-03-18;4
2ªDose;2021-03-19;12
2ªDose;2021-03-25;1
2ªDose;2021-03-26;1
2ªDose;2021-04-15;23
2ªDose;2021-04-16;13
2ªDose;2021-04-20;122
2ªDose;2021-04-27;28
2ªDose;2021-04-28;51
