Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;2
1ªDose;2021-01-20;1
1ªDose;2021-01-21;1
1ªDose;2021-01-25;5
1ªDose;2021-01-27;72
1ªDose;2021-01-28;46
1ªDose;2021-01-29;9
1ªDose;2021-01-30;11
1ªDose;2021-02-01;86
1ªDose;2021-02-02;80
1ªDose;2021-02-03;52
1ªDose;2021-02-04;34
1ªDose;2021-02-05;54
1ªDose;2021-02-06;162
1ªDose;2021-02-08;39
1ªDose;2021-02-10;77
1ªDose;2021-02-11;9
1ªDose;2021-02-13;51
1ªDose;2021-02-17;11
1ªDose;2021-02-18;57
1ªDose;2021-02-19;8
1ªDose;2021-02-23;1
1ªDose;2021-02-26;18
1ªDose;2021-03-01;61
1ªDose;2021-03-02;40
1ªDose;2021-03-03;389
1ªDose;2021-03-04;19
1ªDose;2021-03-05;39
1ªDose;2021-03-08;30
1ªDose;2021-03-09;80
1ªDose;2021-03-10;20
1ªDose;2021-03-11;157
1ªDose;2021-03-12;123
1ªDose;2021-03-13;9
1ªDose;2021-03-18;17
1ªDose;2021-03-21;1
1ªDose;2021-03-23;571
1ªDose;2021-03-24;127
1ªDose;2021-03-25;81
1ªDose;2021-03-26;4
1ªDose;2021-03-27;91
1ªDose;2021-03-29;234
1ªDose;2021-03-30;1369
1ªDose;2021-03-31;384
1ªDose;2021-04-01;290
1ªDose;2021-04-06;39
1ªDose;2021-04-07;160
1ªDose;2021-04-08;28
1ªDose;2021-04-09;24
1ªDose;2021-04-12;9
1ªDose;2021-04-13;5
1ªDose;2021-04-16;7
1ªDose;2021-04-19;54
1ªDose;2021-04-20;25
1ªDose;2021-04-22;19
1ªDose;2021-04-24;43
1ªDose;2021-04-26;183
1ªDose;2021-04-27;52
1ªDose;2021-04-28;226
1ªDose;2021-04-29;3
1ªDose;2021-04-30;165
2ªDose;2021-02-10;106
2ªDose;2021-02-11;44
2ªDose;2021-02-12;2
2ªDose;2021-02-13;2
2ªDose;2021-02-15;15
2ªDose;2021-02-16;9
2ªDose;2021-02-17;3
2ªDose;2021-02-18;2
2ªDose;2021-02-19;6
2ªDose;2021-02-20;1
2ªDose;2021-02-24;4
2ªDose;2021-02-26;3
2ªDose;2021-03-05;37
2ªDose;2021-03-08;2
2ªDose;2021-03-09;1
2ªDose;2021-03-10;28
2ªDose;2021-03-11;66
2ªDose;2021-03-12;12
2ªDose;2021-03-16;1
2ªDose;2021-03-18;13
2ªDose;2021-03-23;91
2ªDose;2021-03-24;4
2ªDose;2021-03-25;5
2ªDose;2021-03-26;1
2ªDose;2021-03-29;3
2ªDose;2021-03-30;1
2ªDose;2021-03-31;1
2ªDose;2021-04-01;1
2ªDose;2021-04-09;273
2ªDose;2021-04-12;287
2ªDose;2021-04-13;11
2ªDose;2021-04-14;4
2ªDose;2021-04-19;32
2ªDose;2021-04-20;2
2ªDose;2021-04-22;13
2ªDose;2021-04-26;50
2ªDose;2021-04-27;2
2ªDose;2021-04-28;2
2ªDose;2021-04-29;25
2ªDose;2021-04-30;43
