;neg-Covid-19-AstraZeneca;neg-Covid-19-Coronavac-Sinovac/Butantan;neg-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;nul-Covid-19-AstraZeneca;nul-Covid-19-Coronavac-Sinovac/Butantan;nul-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer;pos-Covid-19-AstraZeneca;pos-Covid-19-Coronavac-Sinovac/Butantan;pos-Vacina covid-19 - BNT162b2 - BioNTech/Fosun Pharma/Pfizer
2021-01-19;0.0;0.0;0.0;;;;;;
2021-01-20;0.0;0.0;0.0;;;;;;
2021-01-21;0.0;0.0;0.0;;;;;;
2021-01-22;0.0;0.0;0.0;;;;;;
2021-01-23;0.0;0.0;0.0;;;;;;
2021-01-24;0.0;0.0;0.0;;;;;;
2021-01-25;0.0;0.0;0.0;;;;;;
2021-01-26;0.0;0.0;0.0;;;;;;
2021-01-27;0.0;0.0;0.0;;;;;;
2021-01-28;0.0;0.0;0.0;;;;;;
2021-01-29;0.0;0.0;0.0;;;;;;
2021-01-30;0.0;0.0;0.0;;;;;;
2021-01-31;0.0;0.0;0.0;;;;;;
2021-02-01;0.0;0.0;0.0;;;;;;
2021-02-02;0.0;0.0;0.0;;;;;;
2021-02-03;0.0;0.0;0.0;;;;;;
2021-02-04;0.0;0.0;0.0;;;;;;
2021-02-05;0.0;0.0;0.0;;;;;;
2021-02-06;0.0;0.0;0.0;;;;;;
2021-02-07;0.0;0.0;0.0;;;;;;
2021-02-08;0.0;0.0;0.0;;;;;;
2021-02-09;0.0;0.0;0.0;;;;;;
2021-02-10;0.0;0.0;0.0;;;;;;
2021-02-11;0.0;2.0;0.0;;;;;;
2021-02-12;0.0;1.0;0.0;;;;;;
2021-02-13;0.0;5.0;0.0;;;;;;
2021-02-14;0.0;0.0;0.0;;;;;;
2021-02-15;0.0;0.0;0.0;;;;;;
2021-02-16;0.0;1.0;0.0;;;;;;
2021-02-17;0.0;2.0;0.0;;;;;;
2021-02-18;0.0;0.0;0.0;;;;;;
2021-02-19;0.0;0.0;0.0;;;;;;
2021-02-20;0.0;0.0;0.0;;;;;;
2021-02-21;0.0;0.0;0.0;;;;;;
2021-02-22;0.0;0.0;0.0;;;;;;
2021-02-23;0.0;0.0;0.0;;;;;;
2021-02-24;0.0;1.0;0.0;;;;;;
2021-02-25;0.0;0.0;0.0;;;;;;
2021-02-26;0.0;1.0;0.0;;;;;;
2021-02-27;0.0;0.0;0.0;;;;;;
2021-02-28;0.0;0.0;0.0;;;;;;
2021-03-01;0.0;0.0;0.0;;;;;;
2021-03-02;0.0;1.0;0.0;;;;;;
2021-03-03;0.0;0.0;0.0;;;;;;
2021-03-04;0.0;0.0;0.0;;;;;;
2021-03-05;0.0;0.0;0.0;;;;;;
2021-03-06;1.0;1.0;0.0;;;;;;
2021-03-07;0.0;0.0;0.0;;;;;;
2021-03-08;0.0;0.0;0.0;;;;;;
2021-03-09;0.0;0.0;0.0;;;;;;
2021-03-10;0.0;1.0;0.0;;;;;;
2021-03-11;0.0;0.0;0.0;;;;;;
2021-03-12;0.0;0.0;0.0;;;;;;
2021-03-13;0.0;0.0;0.0;;;;;;
2021-03-14;0.0;0.0;0.0;;;;;;
2021-03-15;0.0;0.0;0.0;;;;;;
2021-03-16;0.0;0.0;0.0;;;;;;
2021-03-17;0.0;0.0;0.0;;;;;;
2021-03-18;0.0;0.0;0.0;;;;;;
2021-03-19;0.0;0.0;0.0;;;;;;
2021-03-20;0.0;0.0;0.0;;;;;;
2021-03-21;0.0;1.0;0.0;;;;;;
2021-03-22;0.0;4.0;0.0;;;;;;
2021-03-23;0.0;1.0;0.0;;;;;;
2021-03-24;0.0;1.0;0.0;;;;;;
2021-03-25;0.0;0.0;0.0;;;;;;
2021-03-26;0.0;0.0;0.0;;;;;;
2021-03-27;0.0;0.0;0.0;;;;;;
2021-03-28;0.0;0.0;0.0;;;;;;
2021-03-29;0.0;0.0;0.0;;;;;;
2021-03-30;0.0;0.0;0.0;;;;;;
2021-03-31;0.0;1.0;0.0;;;;;;
2021-04-01;0.0;0.0;0.0;;;;;;
2021-04-02;0.0;0.0;0.0;;;;;;
2021-04-03;0.0;1.0;0.0;;;;;;
2021-04-04;0.0;4.0;0.0;;;;;;
2021-04-05;0.0;0.0;0.0;;;;;;
2021-04-06;0.0;0.0;0.0;;;;;;
2021-04-07;0.0;0.0;0.0;;;;;;
2021-04-08;0.0;0.0;0.0;;;;;;
2021-04-09;0.0;0.0;0.0;;;;;;
2021-04-10;0.0;0.0;0.0;;;;;;
2021-04-11;0.0;0.0;0.0;;;;;;
2021-04-12;0.0;0.0;0.0;;;;;;
2021-04-13;0.0;0.0;0.0;;;;;;
2021-04-14;0.0;0.0;0.0;;;;;;
2021-04-15;0.0;0.0;0.0;;;;;;
2021-04-16;0.0;0.0;0.0;;;;;;
2021-04-17;0.0;0.0;0.0;;;;;;
2021-04-18;0.0;0.0;0.0;;;;;;
2021-04-19;0.0;0.0;0.0;;;;;;
2021-04-20;0.0;0.0;0.0;;;;;;
2021-04-21;0.0;0.0;0.0;;;;;;
2021-04-22;0.0;0.0;0.0;;;;;;
2021-04-23;0.0;0.0;0.0;;;;;;
2021-04-24;0.0;0.0;0.0;;;;;;
2021-04-25;0.0;0.0;0.0;;;;;;
2021-04-26;0.0;0.0;0.0;;;;;;
2021-04-27;0.0;0.0;0.0;;;;;;
2021-04-28;0.0;0.0;0.0;;;;;;
2021-04-29;0.0;0.0;0.0;;;;;;
2021-04-30;0.0;0.0;0.0;;;;;;
2021-05-01;1.0;0.0;0.0;;;;;;
2021-05-02;0.0;0.0;0.0;;;;;;
2021-05-03;0.0;0.0;0.0;;;;;;
2021-05-04;0.0;0.0;0.0;;;;;;
2021-01-19;;;;0.0;0.0;0.0;;;
2021-01-20;;;;0.0;0.0;0.0;;;
2021-01-21;;;;0.0;0.0;0.0;;;
2021-01-22;;;;0.0;0.0;0.0;;;
2021-01-23;;;;0.0;0.0;0.0;;;
2021-01-24;;;;0.0;0.0;0.0;;;
2021-01-25;;;;0.0;0.0;0.0;;;
2021-01-26;;;;0.0;0.0;0.0;;;
2021-01-27;;;;0.0;0.0;0.0;;;
2021-01-28;;;;0.0;0.0;0.0;;;
2021-01-29;;;;0.0;0.0;0.0;;;
2021-01-30;;;;0.0;0.0;0.0;;;
2021-01-31;;;;0.0;0.0;0.0;;;
2021-02-01;;;;0.0;0.0;0.0;;;
2021-02-02;;;;0.0;0.0;0.0;;;
2021-02-03;;;;0.0;0.0;0.0;;;
2021-02-04;;;;0.0;0.0;0.0;;;
2021-02-05;;;;0.0;0.0;0.0;;;
2021-02-06;;;;0.0;0.0;0.0;;;
2021-02-07;;;;0.0;0.0;0.0;;;
2021-02-08;;;;0.0;0.0;0.0;;;
2021-02-09;;;;0.0;0.0;0.0;;;
2021-02-10;;;;0.0;136.0;0.0;;;
2021-02-11;;;;0.0;330.0;0.0;;;
2021-02-12;;;;0.0;394.0;0.0;;;
2021-02-13;;;;0.0;529.0;0.0;;;
2021-02-14;;;;0.0;444.0;0.0;;;
2021-02-15;;;;0.0;285.0;0.0;;;
2021-02-16;;;;0.0;299.0;0.0;;;
2021-02-17;;;;0.0;111.0;0.0;;;
2021-02-18;;;;0.0;86.0;0.0;;;
2021-02-19;;;;0.0;49.0;0.0;;;
2021-02-20;;;;0.0;19.0;0.0;;;
2021-02-21;;;;0.0;10.0;0.0;;;
2021-02-22;;;;0.0;3.0;0.0;;;
2021-02-23;;;;0.0;10.0;0.0;;;
2021-02-24;;;;0.0;7.0;0.0;;;
2021-02-25;;;;0.0;10.0;0.0;;;
2021-02-26;;;;0.0;85.0;0.0;;;
2021-02-27;;;;0.0;275.0;0.0;;;
2021-02-28;;;;0.0;278.0;0.0;;;
2021-03-01;;;;0.0;30.0;0.0;;;
2021-03-02;;;;0.0;492.0;0.0;;;
2021-03-03;;;;0.0;316.0;0.0;;;
2021-03-04;;;;0.0;236.0;0.0;;;
2021-03-05;;;;0.0;279.0;0.0;;;
2021-03-06;;;;0.0;232.0;0.0;;;
2021-03-07;;;;0.0;43.0;0.0;;;
2021-03-08;;;;0.0;58.0;0.0;;;
2021-03-09;;;;0.0;67.0;0.0;;;
2021-03-10;;;;0.0;67.0;0.0;;;
2021-03-11;;;;0.0;84.0;0.0;;;
2021-03-12;;;;0.0;53.0;0.0;;;
2021-03-13;;;;0.0;67.0;0.0;;;
2021-03-14;;;;0.0;45.0;0.0;;;
2021-03-15;;;;0.0;51.0;0.0;;;
2021-03-16;;;;0.0;76.0;0.0;;;
2021-03-17;;;;0.0;64.0;0.0;;;
2021-03-18;;;;0.0;125.0;0.0;;;
2021-03-19;;;;0.0;191.0;0.0;;;
2021-03-20;;;;0.0;134.0;0.0;;;
2021-03-21;;;;0.0;113.0;0.0;;;
2021-03-22;;;;0.0;134.0;0.0;;;
2021-03-23;;;;0.0;235.0;0.0;;;
2021-03-24;;;;0.0;121.0;0.0;;;
2021-03-25;;;;0.0;10.0;0.0;;;
2021-03-26;;;;0.0;18.0;0.0;;;
2021-03-27;;;;0.0;260.0;0.0;;;
2021-03-28;;;;0.0;288.0;0.0;;;
2021-03-29;;;;0.0;52.0;0.0;;;
2021-03-30;;;;0.0;108.0;0.0;;;
2021-03-31;;;;0.0;551.0;0.0;;;
2021-04-01;;;;0.0;99.0;0.0;;;
2021-04-02;;;;0.0;3.0;0.0;;;
2021-04-03;;;;0.0;337.0;0.0;;;
2021-04-04;;;;0.0;270.0;0.0;;;
2021-04-05;;;;0.0;463.0;0.0;;;
2021-04-06;;;;0.0;489.0;0.0;;;
2021-04-07;;;;0.0;256.0;0.0;;;
2021-04-08;;;;0.0;145.0;0.0;;;
2021-04-09;;;;0.0;672.0;0.0;;;
2021-04-10;;;;0.0;649.0;0.0;;;
2021-04-11;;;;0.0;528.0;0.0;;;
2021-04-12;;;;0.0;126.0;0.0;;;
2021-04-13;;;;0.0;104.0;0.0;;;
2021-04-14;;;;0.0;496.0;0.0;;;
2021-04-15;;;;0.0;308.0;0.0;;;
2021-04-16;;;;0.0;327.0;0.0;;;
2021-04-17;;;;0.0;466.0;0.0;;;
2021-04-18;;;;0.0;225.0;0.0;;;
2021-04-19;;;;0.0;17.0;0.0;;;
2021-04-20;;;;0.0;37.0;0.0;;;
2021-04-21;;;;219.0;20.0;0.0;;;
2021-04-22;;;;91.0;4.0;0.0;;;
2021-04-23;;;;71.0;0.0;0.0;;;
2021-04-24;;;;26.0;23.0;0.0;;;
2021-04-25;;;;35.0;148.0;0.0;;;
2021-04-26;;;;12.0;168.0;0.0;;;
2021-04-27;;;;35.0;42.0;0.0;;;
2021-04-28;;;;3.0;75.0;0.0;;;
2021-04-29;;;;8.0;172.0;0.0;;;
2021-04-30;;;;1.0;5.0;0.0;;;
2021-05-01;;;;3.0;0.0;0.0;;;
2021-05-02;;;;0.0;0.0;0.0;;;
2021-05-03;;;;0.0;0.0;0.0;;;
2021-05-04;;;;0.0;0.0;0.0;;;
2021-01-19;;;;;;;0.0;0.0;0.0
2021-01-20;;;;;;;0.0;0.0;0.0
2021-01-21;;;;;;;0.0;0.0;0.0
2021-01-22;;;;;;;0.0;0.0;0.0
2021-01-23;;;;;;;0.0;0.0;0.0
2021-01-24;;;;;;;0.0;0.0;0.0
2021-01-25;;;;;;;0.0;0.0;0.0
2021-01-26;;;;;;;0.0;0.0;0.0
2021-01-27;;;;;;;0.0;0.0;0.0
2021-01-28;;;;;;;0.0;0.0;0.0
2021-01-29;;;;;;;0.0;0.0;0.0
2021-01-30;;;;;;;0.0;0.0;0.0
2021-01-31;;;;;;;0.0;0.0;0.0
2021-02-01;;;;;;;0.0;0.0;0.0
2021-02-02;;;;;;;0.0;0.0;0.0
2021-02-03;;;;;;;0.0;0.0;0.0
2021-02-04;;;;;;;0.0;0.0;0.0
2021-02-05;;;;;;;0.0;0.0;0.0
2021-02-06;;;;;;;0.0;0.0;0.0
2021-02-07;;;;;;;0.0;0.0;0.0
2021-02-08;;;;;;;0.0;0.0;0.0
2021-02-09;;;;;;;0.0;0.0;0.0
2021-02-10;;;;;;;0.0;0.0;0.0
2021-02-11;;;;;;;0.0;0.0;0.0
2021-02-12;;;;;;;0.0;0.0;0.0
2021-02-13;;;;;;;0.0;0.0;0.0
2021-02-14;;;;;;;0.0;0.0;0.0
2021-02-15;;;;;;;0.0;0.0;0.0
2021-02-16;;;;;;;0.0;0.0;0.0
2021-02-17;;;;;;;0.0;10.0;0.0
2021-02-18;;;;;;;0.0;12.0;0.0
2021-02-19;;;;;;;0.0;33.0;0.0
2021-02-20;;;;;;;0.0;50.0;0.0
2021-02-21;;;;;;;0.0;63.0;0.0
2021-02-22;;;;;;;0.0;75.0;0.0
2021-02-23;;;;;;;0.0;95.0;0.0
2021-02-24;;;;;;;0.0;80.0;0.0
2021-02-25;;;;;;;0.0;77.0;0.0
2021-02-26;;;;;;;0.0;73.0;0.0
2021-02-27;;;;;;;0.0;65.0;0.0
2021-02-28;;;;;;;0.0;57.0;0.0
2021-03-01;;;;;;;0.0;44.0;0.0
2021-03-02;;;;;;;0.0;41.0;0.0
2021-03-03;;;;;;;0.0;38.0;0.0
2021-03-04;;;;;;;0.0;37.0;0.0
2021-03-05;;;;;;;0.0;41.0;0.0
2021-03-06;;;;;;;0.0;45.0;0.0
2021-03-07;;;;;;;0.0;54.0;0.0
2021-03-08;;;;;;;0.0;62.0;0.0
2021-03-09;;;;;;;0.0;60.0;0.0
2021-03-10;;;;;;;0.0;59.0;0.0
2021-03-11;;;;;;;0.0;67.0;0.0
2021-03-12;;;;;;;0.0;64.0;0.0
2021-03-13;;;;;;;0.0;61.0;0.0
2021-03-14;;;;;;;0.0;62.0;0.0
2021-03-15;;;;;;;0.0;60.0;0.0
2021-03-16;;;;;;;0.0;60.0;0.0
2021-03-17;;;;;;;0.0;57.0;0.0
2021-03-18;;;;;;;0.0;52.0;0.0
2021-03-19;;;;;;;0.0;46.0;0.0
2021-03-20;;;;;;;0.0;59.0;0.0
2021-03-21;;;;;;;0.0;66.0;0.0
2021-03-22;;;;;;;0.0;71.0;0.0
2021-03-23;;;;;;;0.0;74.0;0.0
2021-03-24;;;;;;;0.0;66.0;0.0
2021-03-25;;;;;;;0.0;64.0;0.0
2021-03-26;;;;;;;0.0;61.0;0.0
2021-03-27;;;;;;;0.0;58.0;0.0
2021-03-28;;;;;;;0.0;59.0;0.0
2021-03-29;;;;;;;0.0;61.0;0.0
2021-03-30;;;;;;;0.0;61.0;0.0
2021-03-31;;;;;;;0.0;55.0;0.0
2021-04-01;;;;;;;0.0;53.0;0.0
2021-04-02;;;;;;;0.0;54.0;0.0
2021-04-03;;;;;;;0.0;56.0;0.0
2021-04-04;;;;;;;0.0;57.0;0.0
2021-04-05;;;;;;;0.0;56.0;0.0
2021-04-06;;;;;;;0.0;61.0;0.0
2021-04-07;;;;;;;0.0;57.0;0.0
2021-04-08;;;;;;;0.0;54.0;0.0
2021-04-09;;;;;;;0.0;53.0;0.0
2021-04-10;;;;;;;0.0;54.0;0.0
2021-04-11;;;;;;;0.0;54.0;0.0
2021-04-12;;;;;;;0.0;56.0;0.0
2021-04-13;;;;;;;0.0;51.0;0.0
2021-04-14;;;;;;;0.0;50.0;0.0
2021-04-15;;;;;;;0.0;50.0;0.0
2021-04-16;;;;;;;0.0;47.0;0.0
2021-04-17;;;;;;;0.0;41.0;0.0
2021-04-18;;;;;;;0.0;37.0;0.0
2021-04-19;;;;;;;0.0;28.0;0.0
2021-04-20;;;;;;;0.0;23.0;0.0
2021-04-21;;;;;;;80.0;20.0;0.0
2021-04-22;;;;;;;162.0;22.0;0.0
2021-04-23;;;;;;;208.0;19.0;0.0
2021-04-24;;;;;;;162.0;18.0;0.0
2021-04-25;;;;;;;141.0;18.0;0.0
2021-04-26;;;;;;;121.0;12.0;0.0
2021-04-27;;;;;;;142.0;11.0;0.0
2021-04-28;;;;;;;145.0;10.0;0.0
2021-04-29;;;;;;;128.0;8.0;0.0
2021-04-30;;;;;;;36.0;3.0;0.0
2021-05-01;;;;;;;0.0;0.0;0.0
2021-05-02;;;;;;;0.0;0.0;0.0
2021-05-03;;;;;;;0.0;0.0;0.0
2021-05-04;;;;;;;0.0;0.0;0.0
