Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-27;948
1ªDose;2021-01-28;289
1ªDose;2021-01-29;102
1ªDose;2021-01-30;18
1ªDose;2021-02-01;178
1ªDose;2021-02-02;145
1ªDose;2021-02-03;127
1ªDose;2021-02-04;179
1ªDose;2021-02-05;166
1ªDose;2021-02-09;175
1ªDose;2021-02-10;201
1ªDose;2021-02-11;91
1ªDose;2021-02-12;67
1ªDose;2021-02-15;106
1ªDose;2021-02-16;71
1ªDose;2021-02-17;58
1ªDose;2021-02-18;11
1ªDose;2021-02-19;22
1ªDose;2021-02-21;2
1ªDose;2021-02-22;13
1ªDose;2021-03-02;262
1ªDose;2021-03-03;218
1ªDose;2021-03-04;228
1ªDose;2021-03-05;215
1ªDose;2021-03-08;51
1ªDose;2021-03-09;1
1ªDose;2021-03-11;9
1ªDose;2021-03-16;239
1ªDose;2021-03-17;153
1ªDose;2021-03-18;19
1ªDose;2021-03-19;24
1ªDose;2021-03-21;1
1ªDose;2021-03-22;16
1ªDose;2021-03-23;1
1ªDose;2021-03-24;8
1ªDose;2021-03-29;1
1ªDose;2021-03-30;387
1ªDose;2021-03-31;262
1ªDose;2021-04-01;164
1ªDose;2021-04-03;271
1ªDose;2021-04-05;203
1ªDose;2021-04-06;127
1ªDose;2021-04-07;196
1ªDose;2021-04-08;205
1ªDose;2021-04-09;127
1ªDose;2021-04-10;20
1ªDose;2021-04-12;29
1ªDose;2021-04-13;57
1ªDose;2021-04-14;92
1ªDose;2021-04-15;25
1ªDose;2021-04-16;38
1ªDose;2021-04-19;22
1ªDose;2021-04-20;8
1ªDose;2021-04-22;19
1ªDose;2021-04-26;4
1ªDose;2021-04-27;8
1ªDose;2021-04-28;10
1ªDose;2021-04-29;1
1ªDose;2021-04-30;1
2ªDose;2021-01-27;1
2ªDose;2021-02-15;1
2ªDose;2021-03-02;3
2ªDose;2021-03-18;4
2ªDose;2021-04-05;2
2ªDose;2021-04-13;1
2ªDose;2021-04-23;36
2ªDose;2021-04-26;73
2ªDose;2021-04-27;135
2ªDose;2021-04-28;68
2ªDose;2021-04-29;22
2ªDose;2021-04-30;3
