Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-01-29;3
1ªDose;2021-02-01;4
1ªDose;2021-02-08;10
1ªDose;2021-03-02;42
1ªDose;2021-03-03;22
1ªDose;2021-03-04;10
1ªDose;2021-03-05;11
1ªDose;2021-03-10;21
1ªDose;2021-04-13;25
1ªDose;2021-04-14;29
1ªDose;2021-04-15;28
1ªDose;2021-04-16;5
1ªDose;2021-04-19;54
1ªDose;2021-04-20;78
1ªDose;2021-04-21;67
1ªDose;2021-04-22;18
1ªDose;2021-04-23;2
1ªDose;2021-04-24;14
1ªDose;2021-04-26;11
1ªDose;2021-04-27;18
1ªDose;2021-04-28;13
1ªDose;2021-04-29;2
1ªDose;2021-04-30;6
2ªDose;2021-04-19;28
2ªDose;2021-04-20;14
2ªDose;2021-04-21;16
2ªDose;2021-04-22;14
2ªDose;2021-04-23;10
2ªDose;2021-04-26;16
2ªDose;2021-04-27;4
2ªDose;2021-04-29;3
2ªDose;2021-04-30;2
