Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;1
1ªDose;2021-02-02;10
1ªDose;2021-02-03;1
1ªDose;2021-02-11;17
1ªDose;2021-02-12;10
1ªDose;2021-03-02;49
1ªDose;2021-03-03;19
1ªDose;2021-03-10;58
1ªDose;2021-03-11;23
1ªDose;2021-03-16;13
1ªDose;2021-03-18;1
1ªDose;2021-03-23;46
1ªDose;2021-03-24;45
1ªDose;2021-03-25;17
1ªDose;2021-03-29;47
1ªDose;2021-03-30;24
1ªDose;2021-04-05;26
1ªDose;2021-04-07;9
1ªDose;2021-04-12;6
1ªDose;2021-04-13;4
1ªDose;2021-04-14;15
1ªDose;2021-04-15;8
1ªDose;2021-04-16;14
1ªDose;2021-04-19;58
1ªDose;2021-04-27;10
1ªDose;2021-04-28;6
2ªDose;2021-02-11;1
2ªDose;2021-02-22;22
2ªDose;2021-02-23;11
2ªDose;2021-03-02;9
2ªDose;2021-03-03;1
2ªDose;2021-03-11;13
2ªDose;2021-03-12;13
2ªDose;2021-04-05;28
2ªDose;2021-04-12;66
2ªDose;2021-04-13;14
2ªDose;2021-04-14;1
2ªDose;2021-04-15;2
2ªDose;2021-04-19;1
2ªDose;2021-04-23;65
2ªDose;2021-04-26;93
2ªDose;2021-04-27;3
2ªDose;2021-04-28;29
