Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;8
1ªDose;2021-01-21;5
1ªDose;2021-01-26;1
1ªDose;2021-01-28;1
1ªDose;2021-02-02;10
1ªDose;2021-02-03;13
1ªDose;2021-02-04;3
1ªDose;2021-02-05;1
1ªDose;2021-02-08;2
1ªDose;2021-02-09;1
1ªDose;2021-02-10;3
1ªDose;2021-02-11;20
1ªDose;2021-02-12;1
1ªDose;2021-02-16;11
1ªDose;2021-02-17;1
1ªDose;2021-02-19;1
1ªDose;2021-02-22;10
1ªDose;2021-02-23;39
1ªDose;2021-02-24;10
1ªDose;2021-02-26;1
1ªDose;2021-03-02;2
1ªDose;2021-03-03;1
1ªDose;2021-03-10;10
1ªDose;2021-03-11;38
1ªDose;2021-03-15;57
1ªDose;2021-03-16;80
1ªDose;2021-03-17;68
1ªDose;2021-03-18;53
1ªDose;2021-03-19;178
1ªDose;2021-03-22;26
1ªDose;2021-03-23;22
1ªDose;2021-03-24;23
1ªDose;2021-03-26;371
1ªDose;2021-03-29;28
1ªDose;2021-03-30;26
1ªDose;2021-03-31;37
1ªDose;2021-04-05;36
1ªDose;2021-04-06;36
1ªDose;2021-04-07;2
1ªDose;2021-04-08;68
1ªDose;2021-04-09;28
1ªDose;2021-04-10;1
1ªDose;2021-04-12;85
1ªDose;2021-04-13;2
1ªDose;2021-04-14;9
1ªDose;2021-04-16;2
1ªDose;2021-04-19;8
1ªDose;2021-04-20;1
1ªDose;2021-04-26;1
2ªDose;2021-02-16;15
2ªDose;2021-02-18;9
2ªDose;2021-02-22;11
2ªDose;2021-02-23;3
2ªDose;2021-02-24;3
2ªDose;2021-02-25;2
2ªDose;2021-03-01;1
2ªDose;2021-03-02;9
2ªDose;2021-03-03;22
2ªDose;2021-03-04;4
2ªDose;2021-03-05;1
2ªDose;2021-03-08;2
2ªDose;2021-03-09;3
2ªDose;2021-03-10;4
2ªDose;2021-03-11;29
2ªDose;2021-03-12;3
2ªDose;2021-03-16;8
2ªDose;2021-03-17;1
2ªDose;2021-03-20;2
2ªDose;2021-03-22;10
2ªDose;2021-03-23;35
2ªDose;2021-03-24;17
2ªDose;2021-03-26;1
2ªDose;2021-03-30;1
2ªDose;2021-03-31;1
2ªDose;2021-04-06;3
2ªDose;2021-04-07;7
2ªDose;2021-04-08;19
2ªDose;2021-04-09;1
2ªDose;2021-04-12;1
2ªDose;2021-04-13;59
2ªDose;2021-04-14;60
2ªDose;2021-04-15;1
2ªDose;2021-04-16;182
2ªDose;2021-04-19;21
2ªDose;2021-04-20;22
2ªDose;2021-04-21;11
2ªDose;2021-04-22;1
2ªDose;2021-04-23;6
2ªDose;2021-04-24;196
2ªDose;2021-04-26;30
2ªDose;2021-04-27;1
