Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;1
1ªDose;2021-01-25;1
1ªDose;2021-01-26;1
1ªDose;2021-01-29;1
1ªDose;2021-02-03;20
1ªDose;2021-02-04;5
1ªDose;2021-02-05;4
1ªDose;2021-02-08;3
1ªDose;2021-02-09;30
1ªDose;2021-02-11;30
1ªDose;2021-02-12;30
1ªDose;2021-02-15;10
1ªDose;2021-02-16;2
1ªDose;2021-02-17;5
1ªDose;2021-02-18;4
1ªDose;2021-02-19;3
1ªDose;2021-02-24;1
1ªDose;2021-02-26;3
1ªDose;2021-03-02;23
1ªDose;2021-03-03;2
1ªDose;2021-03-04;14
1ªDose;2021-03-05;87
1ªDose;2021-03-08;118
1ªDose;2021-03-09;72
1ªDose;2021-03-10;60
1ªDose;2021-03-11;13
1ªDose;2021-03-12;62
1ªDose;2021-03-15;3
1ªDose;2021-03-16;2
1ªDose;2021-03-17;4
1ªDose;2021-03-18;52
1ªDose;2021-03-19;9
1ªDose;2021-03-22;38
1ªDose;2021-03-23;259
1ªDose;2021-03-24;95
1ªDose;2021-03-25;75
1ªDose;2021-03-26;4
1ªDose;2021-03-29;235
1ªDose;2021-03-30;73
1ªDose;2021-03-31;11
1ªDose;2021-04-01;2
1ªDose;2021-04-05;60
1ªDose;2021-04-06;58
1ªDose;2021-04-07;72
1ªDose;2021-04-08;24
1ªDose;2021-04-09;9
1ªDose;2021-04-10;1
1ªDose;2021-04-12;6
1ªDose;2021-04-13;7
1ªDose;2021-04-20;15
1ªDose;2021-04-22;27
1ªDose;2021-04-28;1
2ªDose;2021-02-16;24
2ªDose;2021-02-17;37
2ªDose;2021-02-18;74
2ªDose;2021-02-19;39
2ªDose;2021-02-22;2
2ªDose;2021-02-23;2
2ªDose;2021-02-26;5
2ªDose;2021-03-01;1
2ªDose;2021-03-02;14
2ªDose;2021-03-03;4
2ªDose;2021-03-04;6
2ªDose;2021-03-05;11
2ªDose;2021-03-08;20
2ªDose;2021-03-09;32
2ªDose;2021-03-10;2
2ªDose;2021-03-12;9
2ªDose;2021-03-15;2
2ªDose;2021-03-16;38
2ªDose;2021-03-17;4
2ªDose;2021-03-18;2
2ªDose;2021-03-19;3
2ªDose;2021-03-22;13
2ªDose;2021-03-23;7
2ªDose;2021-03-24;3
2ªDose;2021-03-25;25
2ªDose;2021-03-29;56
2ªDose;2021-03-30;118
2ªDose;2021-03-31;11
2ªDose;2021-04-01;9
2ªDose;2021-04-05;44
2ªDose;2021-04-06;53
2ªDose;2021-04-07;47
2ªDose;2021-04-08;48
2ªDose;2021-04-09;21
2ªDose;2021-04-12;12
2ªDose;2021-04-13;33
2ªDose;2021-04-14;33
2ªDose;2021-04-15;29
2ªDose;2021-04-19;36
2ªDose;2021-04-20;130
2ªDose;2021-04-21;92
2ªDose;2021-04-22;117
2ªDose;2021-04-23;9
2ªDose;2021-04-26;88
2ªDose;2021-04-27;151
2ªDose;2021-04-28;62
2ªDose;2021-04-29;14
