Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-25;8
1ªDose;2021-01-26;16
1ªDose;2021-01-27;21
1ªDose;2021-01-28;26
1ªDose;2021-01-29;25
1ªDose;2021-01-30;2
1ªDose;2021-02-01;2
1ªDose;2021-02-02;11
1ªDose;2021-02-03;1
1ªDose;2021-02-04;2
1ªDose;2021-02-09;1
1ªDose;2021-02-10;52
1ªDose;2021-02-12;19
1ªDose;2021-02-15;4
1ªDose;2021-02-16;1
1ªDose;2021-02-22;1
1ªDose;2021-02-24;2
1ªDose;2021-02-26;18
1ªDose;2021-03-01;67
1ªDose;2021-03-03;58
1ªDose;2021-03-04;8
1ªDose;2021-03-09;17
1ªDose;2021-03-10;24
1ªDose;2021-03-11;18
1ªDose;2021-03-12;19
1ªDose;2021-03-15;20
1ªDose;2021-03-16;29
1ªDose;2021-03-17;10
1ªDose;2021-03-22;73
1ªDose;2021-03-23;136
1ªDose;2021-03-24;158
1ªDose;2021-03-29;93
1ªDose;2021-03-30;36
1ªDose;2021-03-31;25
1ªDose;2021-04-01;48
1ªDose;2021-04-03;10
1ªDose;2021-04-04;1
1ªDose;2021-04-05;130
1ªDose;2021-04-06;76
1ªDose;2021-04-07;4
1ªDose;2021-04-08;23
1ªDose;2021-04-09;3
1ªDose;2021-04-14;43
1ªDose;2021-04-15;17
1ªDose;2021-04-16;1
1ªDose;2021-04-19;7
1ªDose;2021-04-20;44
1ªDose;2021-04-21;15
1ªDose;2021-04-22;66
1ªDose;2021-04-26;3
1ªDose;2021-04-27;17
2ªDose;2021-02-04;1
2ªDose;2021-02-11;12
2ªDose;2021-02-12;19
2ªDose;2021-02-15;23
2ªDose;2021-02-16;24
2ªDose;2021-02-17;6
2ªDose;2021-02-18;8
2ªDose;2021-02-22;1
2ªDose;2021-02-23;4
2ªDose;2021-02-24;1
2ªDose;2021-03-01;1
2ªDose;2021-03-03;1
2ªDose;2021-03-04;56
2ªDose;2021-03-05;4
2ªDose;2021-03-08;12
2ªDose;2021-03-10;4
2ªDose;2021-03-12;1
2ªDose;2021-03-17;3
2ªDose;2021-03-24;13
2ªDose;2021-03-30;2
2ªDose;2021-03-31;8
2ªDose;2021-04-03;10
2ªDose;2021-04-05;41
2ªDose;2021-04-06;61
2ªDose;2021-04-07;21
2ªDose;2021-04-08;58
2ªDose;2021-04-09;48
2ªDose;2021-04-12;83
2ªDose;2021-04-13;71
2ªDose;2021-04-14;41
2ªDose;2021-04-15;44
2ªDose;2021-04-16;9
2ªDose;2021-04-19;64
2ªDose;2021-04-20;48
2ªDose;2021-04-21;38
2ªDose;2021-04-22;61
2ªDose;2021-04-26;42
2ªDose;2021-04-27;7
2ªDose;2021-04-28;24
