Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;10
1ªDose;2021-02-03;22
1ªDose;2021-02-04;29
1ªDose;2021-02-05;46
1ªDose;2021-02-08;57
1ªDose;2021-02-09;19
1ªDose;2021-02-10;42
1ªDose;2021-02-15;1
1ªDose;2021-02-16;10
1ªDose;2021-03-01;11
1ªDose;2021-03-02;27
1ªDose;2021-03-03;49
1ªDose;2021-03-04;52
1ªDose;2021-03-05;3
1ªDose;2021-03-08;10
1ªDose;2021-03-09;29
1ªDose;2021-03-10;48
1ªDose;2021-03-11;16
1ªDose;2021-03-15;12
1ªDose;2021-03-17;9
1ªDose;2021-03-23;4
1ªDose;2021-03-24;4
1ªDose;2021-03-31;75
1ªDose;2021-04-05;175
1ªDose;2021-04-06;38
1ªDose;2021-04-14;5
1ªDose;2021-04-15;47
1ªDose;2021-04-16;62
1ªDose;2021-04-19;60
1ªDose;2021-04-20;79
1ªDose;2021-04-22;68
1ªDose;2021-04-23;67
1ªDose;2021-04-26;113
1ªDose;2021-04-27;37
1ªDose;2021-04-28;76
1ªDose;2021-04-29;1
2ªDose;2021-02-08;1
2ªDose;2021-02-09;1
2ªDose;2021-03-04;13
2ªDose;2021-03-05;12
2ªDose;2021-03-23;1
2ªDose;2021-03-24;2
2ªDose;2021-04-04;1
2ªDose;2021-04-05;1
2ªDose;2021-04-12;1
2ªDose;2021-04-13;1
2ªDose;2021-04-14;3
2ªDose;2021-04-15;20
2ªDose;2021-04-16;42
2ªDose;2021-04-19;67
2ªDose;2021-04-20;32
2ªDose;2021-04-22;4
2ªDose;2021-04-23;11
2ªDose;2021-04-26;7
2ªDose;2021-04-27;5
2ªDose;2021-04-28;17
