Dose Aplicada;Data;Quantidade
1ªDose;2021-01-25;1
1ªDose;2021-01-26;2
1ªDose;2021-02-01;19
1ªDose;2021-02-02;19
1ªDose;2021-02-03;9
1ªDose;2021-02-04;15
1ªDose;2021-02-08;38
1ªDose;2021-02-09;32
1ªDose;2021-02-10;14
1ªDose;2021-02-11;22
1ªDose;2021-02-12;10
1ªDose;2021-02-15;11
1ªDose;2021-02-16;1
1ªDose;2021-02-18;1
1ªDose;2021-02-19;5
1ªDose;2021-02-25;10
1ªDose;2021-02-26;234
1ªDose;2021-03-01;22
1ªDose;2021-03-02;16
1ªDose;2021-03-03;10
1ªDose;2021-03-04;23
1ªDose;2021-04-19;1
1ªDose;2021-04-21;2
1ªDose;2021-04-22;116
1ªDose;2021-04-23;28
1ªDose;2021-04-26;87
1ªDose;2021-04-27;41
1ªDose;2021-04-28;46
1ªDose;2021-04-29;24
2ªDose;2021-02-26;1
2ªDose;2021-04-20;2
2ªDose;2021-04-22;2
2ªDose;2021-04-26;1
2ªDose;2021-04-29;6
