Dose Aplicada;Data;Quantidade
1ªDose;2021-01-17;1
1ªDose;2021-01-19;3
1ªDose;2021-01-20;4
1ªDose;2021-01-21;2
1ªDose;2021-01-22;7
1ªDose;2021-01-23;11
1ªDose;2021-01-24;1
1ªDose;2021-01-25;2
1ªDose;2021-01-26;158
1ªDose;2021-01-27;235
1ªDose;2021-01-28;127
1ªDose;2021-01-29;2
1ªDose;2021-02-02;1
1ªDose;2021-02-03;2
1ªDose;2021-02-05;1
1ªDose;2021-02-10;155
1ªDose;2021-02-11;97
1ªDose;2021-02-12;55
1ªDose;2021-02-15;47
1ªDose;2021-02-16;25
1ªDose;2021-02-17;19
1ªDose;2021-02-18;14
1ªDose;2021-02-19;11
1ªDose;2021-02-22;11
1ªDose;2021-02-23;5
1ªDose;2021-02-24;4
1ªDose;2021-02-25;6
1ªDose;2021-02-26;12
1ªDose;2021-02-28;8
1ªDose;2021-03-01;39
1ªDose;2021-03-03;37
1ªDose;2021-03-04;27
1ªDose;2021-03-05;83
1ªDose;2021-03-06;7
1ªDose;2021-03-08;50
1ªDose;2021-03-09;11
1ªDose;2021-03-10;38
1ªDose;2021-03-11;26
1ªDose;2021-03-12;83
1ªDose;2021-03-15;65
1ªDose;2021-03-16;53
1ªDose;2021-03-17;58
1ªDose;2021-03-18;20
1ªDose;2021-03-20;15
1ªDose;2021-03-22;98
1ªDose;2021-03-23;462
1ªDose;2021-03-24;1673
1ªDose;2021-03-26;868
1ªDose;2021-03-29;28
1ªDose;2021-03-30;34
1ªDose;2021-04-06;1
1ªDose;2021-04-09;1
1ªDose;2021-04-10;2
1ªDose;2021-04-23;2
2ªDose;2021-01-26;1
2ªDose;2021-02-02;1
2ªDose;2021-02-10;1
2ªDose;2021-02-15;11
2ªDose;2021-02-16;15
2ªDose;2021-02-17;34
2ªDose;2021-02-18;39
2ªDose;2021-02-19;141
2ªDose;2021-02-20;2
2ªDose;2021-02-22;216
2ªDose;2021-02-23;134
2ªDose;2021-02-24;81
2ªDose;2021-02-25;29
2ªDose;2021-02-26;21
2ªDose;2021-03-01;18
2ªDose;2021-03-03;44
2ªDose;2021-03-04;17
2ªDose;2021-03-05;19
2ªDose;2021-03-08;64
2ªDose;2021-03-09;31
2ªDose;2021-03-10;5
2ªDose;2021-03-11;29
2ªDose;2021-03-12;38
2ªDose;2021-03-14;2
2ªDose;2021-03-15;38
2ªDose;2021-03-16;30
2ªDose;2021-03-17;18
2ªDose;2021-03-18;29
2ªDose;2021-03-20;1
2ªDose;2021-03-22;17
2ªDose;2021-03-23;58
2ªDose;2021-03-24;7
2ªDose;2021-03-26;22
2ªDose;2021-03-29;5
2ªDose;2021-04-05;3
2ªDose;2021-04-06;50
2ªDose;2021-04-07;122
2ªDose;2021-04-09;80
2ªDose;2021-04-10;43
2ªDose;2021-04-20;4
2ªDose;2021-04-22;54
2ªDose;2021-04-27;75
