Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;33
1ªDose;2021-01-21;15
1ªDose;2021-01-22;1
1ªDose;2021-01-24;1
1ªDose;2021-01-25;62
1ªDose;2021-01-26;45
1ªDose;2021-01-27;49
1ªDose;2021-01-28;55
1ªDose;2021-01-29;52
1ªDose;2021-01-30;47
1ªDose;2021-02-01;103
1ªDose;2021-02-02;57
1ªDose;2021-02-03;18
1ªDose;2021-02-04;104
1ªDose;2021-02-06;36
1ªDose;2021-02-08;14
1ªDose;2021-02-10;59
1ªDose;2021-02-11;40
1ªDose;2021-02-12;19
1ªDose;2021-02-15;4
1ªDose;2021-02-17;22
1ªDose;2021-02-18;3
1ªDose;2021-02-19;2
1ªDose;2021-02-22;2
1ªDose;2021-02-23;14
1ªDose;2021-02-24;9
1ªDose;2021-02-26;25
1ªDose;2021-02-27;29
1ªDose;2021-03-01;82
1ªDose;2021-03-02;129
1ªDose;2021-03-03;27
1ªDose;2021-03-04;95
1ªDose;2021-03-05;86
1ªDose;2021-03-06;43
1ªDose;2021-03-08;93
1ªDose;2021-03-09;41
1ªDose;2021-03-10;17
1ªDose;2021-03-11;29
1ªDose;2021-03-12;17
1ªDose;2021-03-13;64
1ªDose;2021-03-15;12
1ªDose;2021-03-16;9
1ªDose;2021-03-17;15
1ªDose;2021-03-18;128
1ªDose;2021-03-19;122
1ªDose;2021-03-20;109
1ªDose;2021-03-21;1
1ªDose;2021-03-22;149
1ªDose;2021-03-23;395
1ªDose;2021-03-24;299
1ªDose;2021-03-25;178
1ªDose;2021-03-26;73
1ªDose;2021-03-27;540
1ªDose;2021-03-28;1
1ªDose;2021-03-29;227
1ªDose;2021-03-30;141
1ªDose;2021-03-31;133
1ªDose;2021-04-01;1
1ªDose;2021-04-05;17
1ªDose;2021-04-06;40
1ªDose;2021-04-07;74
1ªDose;2021-04-08;13
1ªDose;2021-04-09;55
1ªDose;2021-04-10;47
1ªDose;2021-04-12;3
1ªDose;2021-04-13;42
1ªDose;2021-04-14;21
1ªDose;2021-04-15;40
1ªDose;2021-04-16;75
1ªDose;2021-04-19;186
1ªDose;2021-04-20;245
1ªDose;2021-04-21;198
1ªDose;2021-04-22;101
1ªDose;2021-04-23;108
1ªDose;2021-04-24;9
1ªDose;2021-04-26;57
1ªDose;2021-04-27;4
1ªDose;2021-04-29;1
2ªDose;2021-02-12;1
2ªDose;2021-02-15;1
2ªDose;2021-02-16;14
2ªDose;2021-02-17;10
2ªDose;2021-02-18;7
2ªDose;2021-02-19;93
2ªDose;2021-02-22;68
2ªDose;2021-02-23;44
2ªDose;2021-02-24;22
2ªDose;2021-02-25;5
2ªDose;2021-02-26;4
2ªDose;2021-02-27;1
2ªDose;2021-03-01;8
2ªDose;2021-03-02;3
2ªDose;2021-03-03;17
2ªDose;2021-03-04;22
2ªDose;2021-03-05;25
2ªDose;2021-03-06;1
2ªDose;2021-03-08;18
2ªDose;2021-03-09;8
2ªDose;2021-03-10;6
2ªDose;2021-03-11;8
2ªDose;2021-03-12;4
2ªDose;2021-03-15;8
2ªDose;2021-03-16;11
2ªDose;2021-03-17;6
2ªDose;2021-03-18;11
2ªDose;2021-03-22;14
2ªDose;2021-03-23;12
2ªDose;2021-03-24;7
2ªDose;2021-03-25;3
2ªDose;2021-03-26;8
2ªDose;2021-03-27;50
2ªDose;2021-03-29;16
2ªDose;2021-03-30;16
2ªDose;2021-03-31;12
2ªDose;2021-04-05;47
2ªDose;2021-04-06;34
2ªDose;2021-04-07;39
2ªDose;2021-04-08;23
2ªDose;2021-04-09;80
2ªDose;2021-04-10;5
2ªDose;2021-04-12;30
2ªDose;2021-04-13;36
2ªDose;2021-04-14;53
2ªDose;2021-04-15;212
2ªDose;2021-04-16;154
2ªDose;2021-04-19;231
2ªDose;2021-04-20;148
2ªDose;2021-04-21;194
2ªDose;2021-04-22;6
2ªDose;2021-04-23;40
2ªDose;2021-04-24;412
2ªDose;2021-04-26;49
2ªDose;2021-04-27;29
2ªDose;2021-04-28;28
2ªDose;2021-04-29;15
