Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;83
1ªDose;2021-01-21;1
1ªDose;2021-01-22;4
1ªDose;2021-01-27;9
1ªDose;2021-01-28;2
1ªDose;2021-01-29;7
1ªDose;2021-02-09;17
1ªDose;2021-02-10;8
1ªDose;2021-02-11;1
1ªDose;2021-02-15;1
1ªDose;2021-02-17;2
1ªDose;2021-02-26;1
1ªDose;2021-03-05;55
1ªDose;2021-03-08;10
1ªDose;2021-03-09;1
1ªDose;2021-03-10;1
1ªDose;2021-03-11;21
1ªDose;2021-03-12;39
1ªDose;2021-03-15;1
1ªDose;2021-03-17;33
1ªDose;2021-03-18;81
1ªDose;2021-03-19;54
1ªDose;2021-03-20;19
1ªDose;2021-03-22;57
1ªDose;2021-03-23;254
1ªDose;2021-03-24;112
1ªDose;2021-03-25;7
1ªDose;2021-03-29;147
1ªDose;2021-03-30;27
1ªDose;2021-03-31;16
1ªDose;2021-04-05;15
1ªDose;2021-04-06;13
1ªDose;2021-04-08;8
1ªDose;2021-04-12;11
1ªDose;2021-04-13;30
1ªDose;2021-04-15;1
1ªDose;2021-04-19;3
2ªDose;2021-02-09;1
2ªDose;2021-02-10;11
2ªDose;2021-02-11;35
2ªDose;2021-02-12;2
2ªDose;2021-02-18;28
2ªDose;2021-02-19;1
2ªDose;2021-02-22;16
2ªDose;2021-02-23;2
2ªDose;2021-02-24;3
2ªDose;2021-02-25;1
2ªDose;2021-03-01;4
2ªDose;2021-03-03;2
2ªDose;2021-03-05;5
2ªDose;2021-03-08;18
2ªDose;2021-03-09;2
2ªDose;2021-03-17;7
2ªDose;2021-03-18;1
2ªDose;2021-03-29;22
2ªDose;2021-03-30;12
2ªDose;2021-03-31;15
2ªDose;2021-04-01;9
2ªDose;2021-04-05;40
2ªDose;2021-04-06;136
2ªDose;2021-04-07;211
2ªDose;2021-04-08;71
2ªDose;2021-04-09;38
2ªDose;2021-04-12;9
2ªDose;2021-04-13;39
2ªDose;2021-04-14;17
2ªDose;2021-04-19;87
2ªDose;2021-04-24;30
2ªDose;2021-04-26;27
