Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;2
1ªDose;2021-01-20;55
1ªDose;2021-01-21;27
1ªDose;2021-01-27;1
1ªDose;2021-01-28;10
1ªDose;2021-01-29;18
1ªDose;2021-02-01;9
1ªDose;2021-02-02;4
1ªDose;2021-02-03;1
1ªDose;2021-02-04;14
1ªDose;2021-02-05;20
1ªDose;2021-02-08;60
1ªDose;2021-02-09;14
1ªDose;2021-02-10;5
1ªDose;2021-02-11;10
1ªDose;2021-02-12;19
1ªDose;2021-02-15;20
1ªDose;2021-02-16;20
1ªDose;2021-02-17;10
1ªDose;2021-02-19;18
1ªDose;2021-02-22;1
1ªDose;2021-03-03;50
1ªDose;2021-03-04;115
1ªDose;2021-03-05;96
1ªDose;2021-03-08;50
1ªDose;2021-03-09;10
1ªDose;2021-03-10;37
1ªDose;2021-03-11;26
1ªDose;2021-03-12;70
1ªDose;2021-03-14;1
1ªDose;2021-03-15;59
1ªDose;2021-03-16;35
1ªDose;2021-03-20;232
1ªDose;2021-03-22;98
1ªDose;2021-03-23;110
1ªDose;2021-03-24;196
1ªDose;2021-03-25;119
1ªDose;2021-03-26;294
1ªDose;2021-03-29;154
1ªDose;2021-03-30;166
1ªDose;2021-03-31;183
1ªDose;2021-04-01;10
1ªDose;2021-04-05;38
1ªDose;2021-04-06;10
1ªDose;2021-04-07;27
1ªDose;2021-04-12;56
1ªDose;2021-04-13;21
1ªDose;2021-04-14;186
1ªDose;2021-04-15;172
1ªDose;2021-04-16;23
1ªDose;2021-04-17;88
1ªDose;2021-04-19;212
1ªDose;2021-04-20;73
1ªDose;2021-04-21;5
1ªDose;2021-04-22;15
1ªDose;2021-04-23;10
1ªDose;2021-04-26;25
1ªDose;2021-04-27;2
1ªDose;2021-04-28;27
1ªDose;2021-04-29;7
1ªDose;2021-04-30;4
2ªDose;2021-02-09;1
2ªDose;2021-02-10;8
2ªDose;2021-02-11;36
2ªDose;2021-02-12;32
2ªDose;2021-02-15;1
2ªDose;2021-02-16;10
2ªDose;2021-02-18;12
2ªDose;2021-02-19;8
2ªDose;2021-02-23;8
2ªDose;2021-02-24;17
2ªDose;2021-02-25;4
2ªDose;2021-02-26;8
2ªDose;2021-03-01;10
2ªDose;2021-03-02;13
2ªDose;2021-03-05;19
2ªDose;2021-03-08;50
2ªDose;2021-03-09;39
2ªDose;2021-03-10;10
2ªDose;2021-03-15;19
2ªDose;2021-03-17;11
2ªDose;2021-03-22;8
2ªDose;2021-03-23;29
2ªDose;2021-03-24;9
2ªDose;2021-03-25;20
2ªDose;2021-03-26;47
2ªDose;2021-03-30;7
2ªDose;2021-03-31;1
2ªDose;2021-04-09;40
2ªDose;2021-04-12;29
2ªDose;2021-04-13;9
2ªDose;2021-04-14;74
2ªDose;2021-04-15;22
2ªDose;2021-04-16;90
2ªDose;2021-04-17;17
2ªDose;2021-04-19;119
2ªDose;2021-04-20;123
2ªDose;2021-04-21;1
2ªDose;2021-04-22;58
2ªDose;2021-04-23;60
2ªDose;2021-04-26;102
2ªDose;2021-04-27;8
2ªDose;2021-04-28;13
2ªDose;2021-04-29;19
2ªDose;2021-04-30;1
2ªDose;2021-05-01;5
