Dose Aplicada;Data;Quantidade
1ªDose;2021-01-28;5
1ªDose;2021-01-29;2
1ªDose;2021-02-02;2
1ªDose;2021-02-08;4
1ªDose;2021-02-10;20
1ªDose;2021-02-11;16
1ªDose;2021-02-12;15
1ªDose;2021-02-15;3
1ªDose;2021-02-16;1
1ªDose;2021-02-17;3
1ªDose;2021-02-19;1
1ªDose;2021-02-24;1
1ªDose;2021-03-01;11
1ªDose;2021-03-04;12
1ªDose;2021-03-08;22
1ªDose;2021-03-09;27
1ªDose;2021-03-10;38
1ªDose;2021-03-11;19
1ªDose;2021-03-12;39
1ªDose;2021-03-15;38
1ªDose;2021-03-16;26
1ªDose;2021-03-17;8
1ªDose;2021-03-18;17
1ªDose;2021-03-19;21
1ªDose;2021-03-22;99
1ªDose;2021-03-23;133
1ªDose;2021-03-24;232
1ªDose;2021-03-26;152
1ªDose;2021-03-29;140
1ªDose;2021-03-30;265
1ªDose;2021-03-31;157
1ªDose;2021-04-01;48
1ªDose;2021-04-05;19
1ªDose;2021-04-06;53
1ªDose;2021-04-07;1
1ªDose;2021-04-08;19
1ªDose;2021-04-09;16
1ªDose;2021-04-12;4
1ªDose;2021-04-13;62
1ªDose;2021-04-14;9
1ªDose;2021-04-15;35
1ªDose;2021-04-16;35
1ªDose;2021-04-19;2
1ªDose;2021-04-20;22
1ªDose;2021-04-22;7
1ªDose;2021-04-23;5
1ªDose;2021-04-27;1
1ªDose;2021-04-30;3
2ªDose;2021-01-18;1
2ªDose;2021-01-25;1
2ªDose;2021-02-10;2
2ªDose;2021-02-15;6
2ªDose;2021-02-16;5
2ªDose;2021-02-17;11
2ªDose;2021-02-18;19
2ªDose;2021-02-19;9
2ªDose;2021-02-22;2
2ªDose;2021-02-23;3
2ªDose;2021-02-25;12
2ªDose;2021-02-26;3
2ªDose;2021-03-01;1
2ªDose;2021-03-05;4
2ªDose;2021-03-08;9
2ªDose;2021-03-09;9
2ªDose;2021-03-10;28
2ªDose;2021-03-12;1
2ªDose;2021-03-15;8
2ªDose;2021-03-19;1
2ªDose;2021-03-23;1
2ªDose;2021-03-26;1
2ªDose;2021-03-29;2
2ªDose;2021-03-30;8
2ªDose;2021-03-31;8
2ªDose;2021-04-01;23
2ªDose;2021-04-05;28
2ªDose;2021-04-06;45
2ªDose;2021-04-07;9
2ªDose;2021-04-08;48
2ªDose;2021-04-09;16
2ªDose;2021-04-12;127
2ªDose;2021-04-13;91
2ªDose;2021-04-14;82
2ªDose;2021-04-15;119
2ªDose;2021-04-16;93
2ªDose;2021-04-19;49
2ªDose;2021-04-20;144
2ªDose;2021-04-22;57
2ªDose;2021-04-23;21
2ªDose;2021-04-26;95
2ªDose;2021-04-27;55
2ªDose;2021-04-28;57
2ªDose;2021-04-29;22
2ªDose;2021-04-30;7
