Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;4
1ªDose;2021-02-04;4
1ªDose;2021-02-08;1
1ªDose;2021-02-09;11
1ªDose;2021-02-10;50
1ªDose;2021-02-11;1
1ªDose;2021-02-14;1
1ªDose;2021-02-17;7
1ªDose;2021-02-18;3
1ªDose;2021-02-22;2
1ªDose;2021-02-23;4
1ªDose;2021-02-24;1
1ªDose;2021-03-01;6
1ªDose;2021-03-02;22
1ªDose;2021-03-03;4
1ªDose;2021-03-04;13
1ªDose;2021-03-05;62
1ªDose;2021-03-09;16
1ªDose;2021-03-12;18
1ªDose;2021-03-15;87
1ªDose;2021-03-16;14
1ªDose;2021-03-17;2
1ªDose;2021-03-18;28
1ªDose;2021-03-19;1
1ªDose;2021-03-22;167
1ªDose;2021-03-23;256
1ªDose;2021-03-24;37
1ªDose;2021-03-25;63
1ªDose;2021-03-29;34
1ªDose;2021-03-30;29
1ªDose;2021-03-31;238
1ªDose;2021-04-01;8
1ªDose;2021-04-05;4
1ªDose;2021-04-06;82
1ªDose;2021-04-07;24
1ªDose;2021-04-12;3
1ªDose;2021-04-13;37
1ªDose;2021-04-15;1
1ªDose;2021-04-20;38
2ªDose;2021-02-17;25
2ªDose;2021-02-18;24
2ªDose;2021-02-19;2
2ªDose;2021-02-22;4
2ªDose;2021-02-23;14
2ªDose;2021-02-24;3
2ªDose;2021-02-25;3
2ªDose;2021-03-01;3
2ªDose;2021-03-02;3
2ªDose;2021-03-03;1
2ªDose;2021-03-09;42
2ªDose;2021-03-12;1
2ªDose;2021-03-29;2
2ªDose;2021-03-31;1
2ªDose;2021-04-01;60
2ªDose;2021-04-05;9
2ªDose;2021-04-06;2
2ªDose;2021-04-07;12
2ªDose;2021-04-09;64
2ªDose;2021-04-12;14
2ªDose;2021-04-13;1
2ªDose;2021-04-14;33
2ªDose;2021-04-15;214
2ªDose;2021-04-16;14
2ªDose;2021-04-19;56
2ªDose;2021-04-20;32
2ªDose;2021-04-22;230
2ªDose;2021-04-26;68
2ªDose;2021-04-28;5
