Dose Aplicada;Data;Quantidade
1ªDose;2021-01-20;10
1ªDose;2021-01-21;18
1ªDose;2021-01-24;2
1ªDose;2021-01-26;5
1ªDose;2021-01-27;3
1ªDose;2021-01-28;6
1ªDose;2021-01-29;8
1ªDose;2021-01-30;11
1ªDose;2021-02-01;9
1ªDose;2021-02-02;9
1ªDose;2021-02-03;7
1ªDose;2021-02-04;3
1ªDose;2021-02-05;5
1ªDose;2021-02-08;1
1ªDose;2021-02-09;2
1ªDose;2021-02-10;13
1ªDose;2021-02-12;11
1ªDose;2021-02-13;1
1ªDose;2021-02-15;9
1ªDose;2021-02-16;1
1ªDose;2021-02-17;9
1ªDose;2021-02-18;10
1ªDose;2021-02-19;1
1ªDose;2021-02-20;1
1ªDose;2021-02-22;5
1ªDose;2021-02-23;2
1ªDose;2021-02-24;1
1ªDose;2021-03-08;19
1ªDose;2021-03-09;1
1ªDose;2021-03-10;20
1ªDose;2021-03-15;19
1ªDose;2021-03-16;21
1ªDose;2021-03-17;37
1ªDose;2021-03-18;1
1ªDose;2021-03-22;58
1ªDose;2021-03-23;71
1ªDose;2021-03-24;55
1ªDose;2021-03-25;27
1ªDose;2021-03-29;107
1ªDose;2021-03-30;65
1ªDose;2021-03-31;104
1ªDose;2021-04-01;29
1ªDose;2021-04-03;180
1ªDose;2021-04-05;9
1ªDose;2021-04-06;20
1ªDose;2021-04-07;2
1ªDose;2021-04-12;27
1ªDose;2021-04-13;10
1ªDose;2021-04-15;2
1ªDose;2021-04-22;10
1ªDose;2021-04-27;5
2ªDose;2021-02-22;3
2ªDose;2021-02-23;7
2ªDose;2021-02-24;3
2ªDose;2021-02-25;2
2ªDose;2021-02-26;5
2ªDose;2021-02-27;10
2ªDose;2021-03-01;9
2ªDose;2021-03-02;7
2ªDose;2021-03-03;7
2ªDose;2021-03-04;4
2ªDose;2021-03-10;10
2ªDose;2021-03-12;8
2ªDose;2021-03-15;10
2ªDose;2021-03-17;10
2ªDose;2021-03-18;10
2ªDose;2021-03-22;8
2ªDose;2021-03-26;1
2ªDose;2021-04-05;19
2ªDose;2021-04-06;1
2ªDose;2021-04-07;17
2ªDose;2021-04-08;7
2ªDose;2021-04-12;8
2ªDose;2021-04-13;10
2ªDose;2021-04-15;17
2ªDose;2021-04-19;30
2ªDose;2021-04-20;37
2ªDose;2021-04-21;10
2ªDose;2021-04-26;79
2ªDose;2021-04-27;13
2ªDose;2021-04-28;49
