Dose Aplicada;Data;Quantidade
1ªDose;2021-02-10;10
1ªDose;2021-02-11;30
1ªDose;2021-02-15;5
1ªDose;2021-02-16;9
1ªDose;2021-02-17;1
1ªDose;2021-02-18;1
1ªDose;2021-02-19;15
1ªDose;2021-02-22;10
1ªDose;2021-02-23;1
1ªDose;2021-03-08;13
1ªDose;2021-03-09;21
1ªDose;2021-03-10;28
1ªDose;2021-03-11;11
1ªDose;2021-03-12;10
1ªDose;2021-03-15;65
1ªDose;2021-03-16;26
1ªDose;2021-03-17;7
1ªDose;2021-03-18;19
1ªDose;2021-03-19;94
1ªDose;2021-03-20;173
1ªDose;2021-03-22;52
1ªDose;2021-03-23;126
1ªDose;2021-03-24;116
1ªDose;2021-03-25;27
1ªDose;2021-03-26;25
1ªDose;2021-03-27;86
1ªDose;2021-03-29;34
1ªDose;2021-03-30;92
1ªDose;2021-03-31;116
1ªDose;2021-04-01;130
1ªDose;2021-04-05;30
1ªDose;2021-04-06;96
1ªDose;2021-04-07;31
1ªDose;2021-04-08;14
1ªDose;2021-04-09;16
1ªDose;2021-04-10;3
1ªDose;2021-04-12;7
1ªDose;2021-04-13;2
1ªDose;2021-04-27;2
2ªDose;2021-02-09;2
2ªDose;2021-02-10;26
2ªDose;2021-02-11;38
2ªDose;2021-02-15;20
2ªDose;2021-02-16;4
2ªDose;2021-02-17;2
2ªDose;2021-02-18;2
2ªDose;2021-02-19;3
2ªDose;2021-03-02;3
2ªDose;2021-03-03;10
2ªDose;2021-03-04;21
2ªDose;2021-03-05;10
2ªDose;2021-03-08;7
2ªDose;2021-03-09;7
2ªDose;2021-03-10;2
2ªDose;2021-03-11;8
2ªDose;2021-03-12;8
2ªDose;2021-03-15;1
2ªDose;2021-03-16;1
2ªDose;2021-03-17;3
2ªDose;2021-03-18;1
2ªDose;2021-03-20;2
2ªDose;2021-03-22;3
2ªDose;2021-03-23;1
2ªDose;2021-03-24;1
2ªDose;2021-03-29;12
2ªDose;2021-03-30;19
2ªDose;2021-03-31;30
2ªDose;2021-04-01;10
2ªDose;2021-04-05;67
2ªDose;2021-04-06;21
2ªDose;2021-04-07;6
2ªDose;2021-04-08;22
2ªDose;2021-04-09;90
2ªDose;2021-04-10;6
2ªDose;2021-04-12;8
2ªDose;2021-04-13;140
2ªDose;2021-04-14;64
2ªDose;2021-04-15;113
2ªDose;2021-04-16;156
2ªDose;2021-04-19;9
2ªDose;2021-04-20;112
2ªDose;2021-04-22;18
2ªDose;2021-04-23;144
2ªDose;2021-04-24;171
2ªDose;2021-04-26;9
2ªDose;2021-04-27;122
2ªDose;2021-04-28;9
