Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;6
1ªDose;2021-01-20;285
1ªDose;2021-01-21;391
1ªDose;2021-01-22;29
1ªDose;2021-01-25;10
1ªDose;2021-01-26;29
1ªDose;2021-01-27;32
1ªDose;2021-01-28;172
1ªDose;2021-01-29;216
1ªDose;2021-02-01;55
1ªDose;2021-02-02;108
1ªDose;2021-02-03;77
1ªDose;2021-02-04;31
1ªDose;2021-02-05;113
1ªDose;2021-02-08;24
1ªDose;2021-02-09;66
1ªDose;2021-02-10;104
1ªDose;2021-02-11;279
1ªDose;2021-02-12;217
1ªDose;2021-02-15;625
1ªDose;2021-02-16;254
1ªDose;2021-02-17;115
1ªDose;2021-02-18;74
1ªDose;2021-02-19;85
1ªDose;2021-02-20;8
1ªDose;2021-02-22;60
1ªDose;2021-02-23;36
1ªDose;2021-02-24;20
1ªDose;2021-02-25;8
1ªDose;2021-02-26;46
1ªDose;2021-03-01;1071
1ªDose;2021-03-02;356
1ªDose;2021-03-03;21
1ªDose;2021-03-04;90
1ªDose;2021-03-05;308
1ªDose;2021-03-06;71
1ªDose;2021-03-07;12
1ªDose;2021-03-08;129
1ªDose;2021-03-09;329
1ªDose;2021-03-10;244
1ªDose;2021-03-11;84
1ªDose;2021-03-12;309
1ªDose;2021-03-13;83
1ªDose;2021-03-15;493
1ªDose;2021-03-16;127
1ªDose;2021-03-17;78
1ªDose;2021-03-18;59
1ªDose;2021-03-19;482
1ªDose;2021-03-20;578
1ªDose;2021-03-21;609
1ªDose;2021-03-22;164
1ªDose;2021-03-23;664
1ªDose;2021-03-24;849
1ªDose;2021-03-25;219
1ªDose;2021-03-26;812
1ªDose;2021-03-27;724
1ªDose;2021-03-28;91
1ªDose;2021-03-29;897
1ªDose;2021-03-30;456
1ªDose;2021-03-31;1122
1ªDose;2021-04-01;520
1ªDose;2021-04-03;628
1ªDose;2021-04-05;482
1ªDose;2021-04-06;1003
1ªDose;2021-04-07;49
1ªDose;2021-04-08;95
1ªDose;2021-04-09;343
1ªDose;2021-04-10;728
1ªDose;2021-04-11;197
1ªDose;2021-04-12;277
1ªDose;2021-04-13;123
1ªDose;2021-04-14;119
1ªDose;2021-04-15;68
1ªDose;2021-04-16;99
1ªDose;2021-04-17;712
1ªDose;2021-04-18;138
1ªDose;2021-04-19;597
1ªDose;2021-04-20;1057
1ªDose;2021-04-21;241
1ªDose;2021-04-22;217
1ªDose;2021-04-23;118
1ªDose;2021-04-24;930
1ªDose;2021-04-26;362
1ªDose;2021-04-27;124
1ªDose;2021-04-28;85
1ªDose;2021-04-29;46
1ªDose;2021-04-30;29
1ªDose;2021-05-01;359
2ªDose;2021-01-18;1
2ªDose;2021-01-23;1
2ªDose;2021-01-28;1
2ªDose;2021-02-02;1
2ªDose;2021-02-05;2
2ªDose;2021-02-08;1
2ªDose;2021-02-09;1
2ªDose;2021-02-10;3
2ªDose;2021-02-11;503
2ªDose;2021-02-12;309
2ªDose;2021-02-13;1
2ªDose;2021-02-15;149
2ªDose;2021-02-16;219
2ªDose;2021-02-17;14
2ªDose;2021-02-18;69
2ªDose;2021-02-19;258
2ªDose;2021-02-20;1
2ªDose;2021-02-21;2
2ªDose;2021-02-22;102
2ªDose;2021-02-23;62
2ªDose;2021-02-24;40
2ªDose;2021-02-25;45
2ªDose;2021-02-26;74
2ªDose;2021-03-01;36
2ªDose;2021-03-02;19
2ªDose;2021-03-03;22
2ªDose;2021-03-04;239
2ªDose;2021-03-05;101
2ªDose;2021-03-06;36
2ªDose;2021-03-07;25
2ªDose;2021-03-08;402
2ªDose;2021-03-09;133
2ªDose;2021-03-10;37
2ªDose;2021-03-11;38
2ªDose;2021-03-12;26
2ªDose;2021-03-13;4
2ªDose;2021-03-15;19
2ªDose;2021-03-16;27
2ªDose;2021-03-17;13
2ªDose;2021-03-18;13
2ªDose;2021-03-19;12
2ªDose;2021-03-20;4
2ªDose;2021-03-21;13
2ªDose;2021-03-22;10
2ªDose;2021-03-23;5
2ªDose;2021-03-24;8
2ªDose;2021-03-25;30
2ªDose;2021-03-26;108
2ªDose;2021-03-27;51
2ªDose;2021-03-28;9
2ªDose;2021-03-29;53
2ªDose;2021-03-30;223
2ªDose;2021-03-31;172
2ªDose;2021-04-01;73
2ªDose;2021-04-03;142
2ªDose;2021-04-05;534
2ªDose;2021-04-06;92
2ªDose;2021-04-07;60
2ªDose;2021-04-08;101
2ªDose;2021-04-09;280
2ªDose;2021-04-10;441
2ªDose;2021-04-11;407
2ªDose;2021-04-12;256
2ªDose;2021-04-13;469
2ªDose;2021-04-14;595
2ªDose;2021-04-15;329
2ªDose;2021-04-16;762
2ªDose;2021-04-17;598
2ªDose;2021-04-18;201
2ªDose;2021-04-19;846
2ªDose;2021-04-20;427
2ªDose;2021-04-21;615
2ªDose;2021-04-22;621
2ªDose;2021-04-23;170
2ªDose;2021-04-24;597
2ªDose;2021-04-26;32
2ªDose;2021-04-27;24
2ªDose;2021-04-28;44
2ªDose;2021-04-29;27
2ªDose;2021-04-30;20
2ªDose;2021-05-01;17
