Dose Aplicada;Data;Quantidade
1ªDose;2021-02-01;12
1ªDose;2021-02-11;21
1ªDose;2021-03-02;32
1ªDose;2021-03-04;23
1ªDose;2021-03-09;31
1ªDose;2021-03-11;11
1ªDose;2021-03-15;44
1ªDose;2021-03-20;111
1ªDose;2021-03-23;100
1ªDose;2021-03-25;16
1ªDose;2021-03-31;85
1ªDose;2021-04-07;44
1ªDose;2021-04-10;61
1ªDose;2021-04-20;96
1ªDose;2021-04-22;11
1ªDose;2021-04-23;2
1ªDose;2021-04-24;49
1ªDose;2021-04-26;3
2ªDose;2021-02-10;2
2ªDose;2021-02-11;11
2ªDose;2021-02-12;5
2ªDose;2021-02-16;3
2ªDose;2021-02-17;2
2ªDose;2021-02-22;1
2ªDose;2021-03-04;20
2ªDose;2021-03-09;1
2ªDose;2021-03-25;1
2ªDose;2021-03-31;27
2ªDose;2021-04-07;3
2ªDose;2021-04-10;151
2ªDose;2021-04-14;96
2ªDose;2021-04-15;6
2ªDose;2021-04-20;9
2ªDose;2021-04-26;96
