Dose Aplicada;Data;Quantidade
1ªDose;2021-01-22;4
1ªDose;2021-01-23;1
1ªDose;2021-01-25;1
1ªDose;2021-01-27;1
1ªDose;2021-02-03;1
1ªDose;2021-02-08;1
1ªDose;2021-02-10;2
1ªDose;2021-02-11;3
1ªDose;2021-02-12;3
1ªDose;2021-02-16;1
1ªDose;2021-02-19;1
1ªDose;2021-03-05;13
1ªDose;2021-03-25;21
1ªDose;2021-03-31;1
1ªDose;2021-04-01;1
2ªDose;2021-02-13;1
2ªDose;2021-02-15;11
2ªDose;2021-02-16;5
2ªDose;2021-02-17;2
2ªDose;2021-02-18;1
2ªDose;2021-02-25;1
2ªDose;2021-03-01;1
2ªDose;2021-03-05;8
2ªDose;2021-03-12;1
2ªDose;2021-03-15;1
2ªDose;2021-03-25;1
2ªDose;2021-03-29;10
2ªDose;2021-03-30;3
2ªDose;2021-04-23;20
2ªDose;2021-04-27;1
