Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-25;2
1ªDose;2021-01-26;5
1ªDose;2021-01-27;1
1ªDose;2021-02-02;2
1ªDose;2021-02-10;12
1ªDose;2021-02-11;4
1ªDose;2021-02-12;2
1ªDose;2021-02-15;2
1ªDose;2021-02-16;1
1ªDose;2021-02-18;10
1ªDose;2021-02-19;2
1ªDose;2021-03-05;2
1ªDose;2021-03-06;21
1ªDose;2021-03-09;10
1ªDose;2021-03-12;37
1ªDose;2021-03-16;9
1ªDose;2021-03-19;65
1ªDose;2021-03-20;33
1ªDose;2021-03-22;43
1ªDose;2021-03-23;109
1ªDose;2021-03-27;72
1ªDose;2021-03-29;5
1ªDose;2021-03-31;37
1ªDose;2021-04-05;2
1ªDose;2021-04-06;17
1ªDose;2021-04-09;30
1ªDose;2021-04-23;2
2ªDose;2021-02-10;10
2ªDose;2021-02-11;6
2ªDose;2021-02-12;1
2ªDose;2021-02-15;5
2ªDose;2021-02-16;3
2ªDose;2021-02-18;9
2ªDose;2021-02-19;4
2ªDose;2021-03-04;11
2ªDose;2021-03-05;4
2ªDose;2021-03-12;10
2ªDose;2021-03-15;1
2ªDose;2021-03-16;1
2ªDose;2021-03-29;27
2ªDose;2021-03-31;2
2ªDose;2021-04-05;41
2ªDose;2021-04-06;4
2ªDose;2021-04-09;69
2ªDose;2021-04-13;159
2ªDose;2021-04-14;12
2ªDose;2021-04-20;70
2ªDose;2021-04-23;8
2ªDose;2021-04-27;29
