Dose Aplicada;Data;Quantidade
1ªDose;2021-01-19;1
1ªDose;2021-01-20;45
1ªDose;2021-01-21;11
1ªDose;2021-01-22;8
1ªDose;2021-01-23;3
1ªDose;2021-01-24;3
1ªDose;2021-01-25;23
1ªDose;2021-01-26;15
1ªDose;2021-01-27;2
1ªDose;2021-01-28;2
1ªDose;2021-01-29;2
1ªDose;2021-02-06;1
1ªDose;2021-02-10;13
1ªDose;2021-02-11;8
1ªDose;2021-02-12;2
1ªDose;2021-02-17;16
1ªDose;2021-02-18;82
1ªDose;2021-02-20;1
1ªDose;2021-02-24;11
1ªDose;2021-02-25;1
1ªDose;2021-03-01;1
1ªDose;2021-03-03;4
1ªDose;2021-03-06;71
1ªDose;2021-03-08;6
1ªDose;2021-03-11;3
1ªDose;2021-03-12;10
1ªDose;2021-03-13;56
1ªDose;2021-03-15;10
1ªDose;2021-03-16;8
1ªDose;2021-03-19;11
1ªDose;2021-03-20;14
1ªDose;2021-03-23;3
1ªDose;2021-03-26;1
1ªDose;2021-03-30;154
1ªDose;2021-04-01;4
1ªDose;2021-04-06;16
1ªDose;2021-04-07;1
1ªDose;2021-04-08;17
1ªDose;2021-04-09;2
1ªDose;2021-04-10;64
1ªDose;2021-04-12;31
1ªDose;2021-04-13;14
1ªDose;2021-04-14;9
1ªDose;2021-04-15;7
1ªDose;2021-04-16;4
1ªDose;2021-04-19;2
1ªDose;2021-04-20;6
1ªDose;2021-04-21;3
1ªDose;2021-04-29;3
1ªDose;2021-04-30;1
2ªDose;2021-02-09;8
2ªDose;2021-02-10;50
2ªDose;2021-02-11;11
2ªDose;2021-02-12;6
2ªDose;2021-02-17;9
2ªDose;2021-02-18;4
2ªDose;2021-02-19;2
2ªDose;2021-02-20;3
2ªDose;2021-02-21;1
2ªDose;2021-02-22;2
2ªDose;2021-03-03;15
2ªDose;2021-03-04;9
2ªDose;2021-03-05;41
2ªDose;2021-03-08;1
2ªDose;2021-03-10;32
2ªDose;2021-03-11;14
2ªDose;2021-03-12;12
2ªDose;2021-03-13;1
2ªDose;2021-03-15;1
2ªDose;2021-03-16;2
2ªDose;2021-03-30;6
2ªDose;2021-04-01;2
2ªDose;2021-04-06;142
2ªDose;2021-04-07;29
2ªDose;2021-04-08;65
2ªDose;2021-04-09;13
2ªDose;2021-04-10;20
2ªDose;2021-04-12;7
2ªDose;2021-04-13;13
2ªDose;2021-04-14;1
2ªDose;2021-04-15;118
2ªDose;2021-04-16;68
2ªDose;2021-04-19;9
2ªDose;2021-04-20;22
2ªDose;2021-04-21;30
2ªDose;2021-04-23;26
2ªDose;2021-04-29;30
2ªDose;2021-04-30;20
