Dose Aplicada;Data;Quantidade
1ªDose;2021-01-21;1
1ªDose;2021-01-24;1
1ªDose;2021-01-25;1
1ªDose;2021-01-26;1
1ªDose;2021-01-27;46
1ªDose;2021-01-28;686
1ªDose;2021-01-29;1238
1ªDose;2021-02-01;211
1ªDose;2021-02-02;135
1ªDose;2021-02-03;143
1ªDose;2021-02-04;73
1ªDose;2021-02-05;46
1ªDose;2021-02-06;1
1ªDose;2021-02-08;25
1ªDose;2021-02-09;33
1ªDose;2021-02-10;1
1ªDose;2021-02-11;30
1ªDose;2021-02-12;12
1ªDose;2021-02-24;7
1ªDose;2021-02-26;6
1ªDose;2021-03-01;229
1ªDose;2021-03-02;262
1ªDose;2021-03-03;177
1ªDose;2021-03-04;254
1ªDose;2021-03-05;124
1ªDose;2021-03-06;38
1ªDose;2021-03-08;48
1ªDose;2021-03-09;33
1ªDose;2021-03-10;8
1ªDose;2021-03-11;21
1ªDose;2021-03-15;19
1ªDose;2021-03-16;39
1ªDose;2021-03-17;9
1ªDose;2021-03-24;10
1ªDose;2021-03-26;79
1ªDose;2021-03-30;88
1ªDose;2021-03-31;417
1ªDose;2021-04-05;83
1ªDose;2021-04-06;21
1ªDose;2021-04-07;31
1ªDose;2021-04-08;136
1ªDose;2021-04-09;55
1ªDose;2021-04-12;19
1ªDose;2021-04-13;13
1ªDose;2021-04-14;3
1ªDose;2021-04-15;3
1ªDose;2021-04-16;86
1ªDose;2021-04-17;855
1ªDose;2021-04-19;635
1ªDose;2021-04-20;744
1ªDose;2021-04-21;31
1ªDose;2021-04-22;423
1ªDose;2021-04-23;248
1ªDose;2021-04-24;340
1ªDose;2021-04-26;569
1ªDose;2021-04-27;457
1ªDose;2021-04-28;284
1ªDose;2021-04-29;167
1ªDose;2021-04-30;117
2ªDose;2021-01-28;4
2ªDose;2021-02-08;3
2ªDose;2021-02-09;3
2ªDose;2021-03-06;1
2ªDose;2021-04-06;279
2ªDose;2021-04-07;211
2ªDose;2021-04-08;27
2ªDose;2021-04-09;61
2ªDose;2021-04-10;1
2ªDose;2021-04-12;23
2ªDose;2021-04-13;15
2ªDose;2021-04-14;769
2ªDose;2021-04-15;249
2ªDose;2021-04-16;42
2ªDose;2021-04-17;14
2ªDose;2021-04-19;11
2ªDose;2021-04-20;33
2ªDose;2021-04-21;10
2ªDose;2021-04-22;115
2ªDose;2021-04-23;37
2ªDose;2021-04-26;33
2ªDose;2021-04-27;68
2ªDose;2021-04-28;73
2ªDose;2021-04-29;127
2ªDose;2021-04-30;24
